WS_matmul_dtype,activation_exposure_ratio,arm,checkpoint,checkpoint_storage_dtype,epsilon,gram_and_whitening_dtype,layer,model,module,probe_name,raw_weight_energy,sample_count,sample_ids_sha256,subtraction_dtype,weight_object,whitened_update_energy_current,whitened_update_energy_fixed,window_protocol,metric_family,source_key,aggregation,family,step,rank_fraction,k,rank_spec_kind,p_k,delta_construction,native_source,checkpoint_materialization,source_svd_dtype,projection_dtype,base_tensor_sha256,checkpoint_tensor_sha256,checkpoint_root,source_rank_k,mask_density_alpha,principal_top_count,update_count,total_entries,update_density,overlap_count,coverage,overlap_lift,random_null_type,random_null_rank,random_null_seeds,random_null_overlap_lift_mean,random_null_overlap_lift_std,overlap_lift_minus_random_null,angle_k,theta_u_mean_deg,theta_u_max_deg,theta_v_mean_deg,theta_v_max_deg,pabs_mean_cos_u,pabs_mean_cos_v,pabs_joint_mean_cos,theta_u_all_deg_json,theta_v_all_deg_json,nss_l1_top32,nss_l2_top32,source_normalized_spectrum_top32_json,checkpoint_normalized_spectrum_top32_json,nss_formula,headline_layer,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,real_overlap_lift,null_overlap_lift_mean,null_overlap_lift_std,null_update_count_mean,delta_singular_values_used,z_tpnt,spectrum_null_seeds
,,offkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,5d82f6ea173623cd50af4d8635044cdd14e31a043065addc12d8e320f742b920,,32.0,0.1,2490368.0,14336875.0,24903680.0,0.5756930301063939,1321709.0,0.0921894764375081,0.9218947643750818,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.928784349425451,0.0009082540164237,-0.0068895850503691,,,,,,,,,,,,,,,,,,,,,,,,,,
,,offkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,5d82f6ea173623cd50af4d8635044cdd14e31a043065addc12d8e320f742b920,,50.0,0.01,249037.0,14336875.0,24903680.0,0.5756930301063939,100537.0,0.0070124765682898,0.7012470936615347,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7141008454162779,0.0023826357446933,-0.0128537517547432,,,,,,,,,,,,,,,,,,,,,,,,,,
,,offkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,5d82f6ea173623cd50af4d8635044cdd14e31a043065addc12d8e320f742b920,,50.0,0.1,2490368.0,14336875.0,24903680.0,0.5756930301063939,1282073.0,0.0894248572300449,0.894248572300449,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9039533840360676,0.0004038801024927,-0.0097048117356187,,,,,,,,,,,,,,,,,,,,,,,,,,
,,offkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,f5f0d5b45d7b2841a78a7e68e4d8dcb365ffa13fbcbd36f45df8ac08b104a649,,16.0,0.01,249037.0,17219285.0,24903680.0,0.6914353621633429,146667.0,0.0085176010502178,0.8517594209787646,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8656977230697978,0.0017020139037243,-0.0139383020910331,,,,,,,,,,,,,,,,,,,,,,,,,,
,,offkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,f5f0d5b45d7b2841a78a7e68e4d8dcb365ffa13fbcbd36f45df8ac08b104a649,,16.0,0.1,2490368.0,17219285.0,24903680.0,0.6914353621633429,1660655.0,0.0964415769876623,0.9644157698766238,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9704318045301198,0.0001222981922149,-0.0060160346534959,,,,,,,,,,,,,,,,,,,,,,,,,,
,,offkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,f5f0d5b45d7b2841a78a7e68e4d8dcb365ffa13fbcbd36f45df8ac08b104a649,,32.0,0.01,249037.0,17219285.0,24903680.0,0.6914353621633429,139085.0,0.0080772807930178,0.8077274306205995,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8274586699710773,0.0006377462176951,-0.0197312393504778,,,,,,,,,,,,,,,,,,,,,,,,,,
,,offkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,f5f0d5b45d7b2841a78a7e68e4d8dcb365ffa13fbcbd36f45df8ac08b104a649,,32.0,0.1,2490368.0,17219285.0,24903680.0,0.6914353621633429,1623396.0,0.0942777821494911,0.9427778214949112,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.95115527280796,0.0001773098008063,-0.0083774513130487,,,,,,,,,,,,,,,,,,,,,,,,,,
,,offkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,f5f0d5b45d7b2841a78a7e68e4d8dcb365ffa13fbcbd36f45df8ac08b104a649,,50.0,0.01,249037.0,17219285.0,24903680.0,0.6914353621633429,133633.0,0.007760659051755,0.7760652819220086,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7948716879469178,0.0004831270039088,-0.0188064060249091,,,,,,,,,,,,,,,,,,,,,,,,,,
,,offkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,f5f0d5b45d7b2841a78a7e68e4d8dcb365ffa13fbcbd36f45df8ac08b104a649,,50.0,0.1,2490368.0,17219285.0,24903680.0,0.6914353621633429,1590547.0,0.0923700955062884,0.9237009550628844,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9334247315177396,0.0003562379558685,-0.0097237764548552,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,20,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,20.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,ff1f5ce0097574f5f8c3585e52efb7fa544268abed4ff427221213345b6a4d72,,16.0,0.01,249037.0,7189617.0,24903680.0,0.288696971692537,49461.0,0.0068795041516119,0.6879498626726792,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.6735020933034432,0.001021062095274,0.0144477693692359,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,20,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,20.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,ff1f5ce0097574f5f8c3585e52efb7fa544268abed4ff427221213345b6a4d72,,16.0,0.1,2490368.0,7189617.0,24903680.0,0.288696971692537,662371.0,0.0921288296720117,0.9212882967201176,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9174728661204088,0.0007286437153658,0.0038154305997086,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,20,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,20.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,ff1f5ce0097574f5f8c3585e52efb7fa544268abed4ff427221213345b6a4d72,,32.0,0.01,249037.0,7189617.0,24903680.0,0.288696971692537,43240.0,0.0060142285743454,0.6014223744357503,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.5896600021094637,0.0017186040216157,0.0117623723262866,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,20,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,20.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,ff1f5ce0097574f5f8c3585e52efb7fa544268abed4ff427221213345b6a4d72,,32.0,0.1,2490368.0,7189617.0,24903680.0,0.288696971692537,624420.0,0.0868502452912304,0.868502452912304,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8661620279746995,0.0012437974703099,0.0023404249376044,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,20,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,20.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,ff1f5ce0097574f5f8c3585e52efb7fa544268abed4ff427221213345b6a4d72,,50.0,0.01,249037.0,7189617.0,24903680.0,0.288696971692537,38730.0,0.0053869350759574,0.5386930749744822,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.5309197043943118,0.0017758478715698,0.0077733705801703,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,20,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,20.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,ff1f5ce0097574f5f8c3585e52efb7fa544268abed4ff427221213345b6a4d72,,50.0,0.1,2490368.0,7189617.0,24903680.0,0.288696971692537,594602.0,0.0827028755495598,0.8270287554955987,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8228165209191136,0.0011425371223698,0.0042122345764851,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,e12e065e884d626f0209e37f3772a4fab6bd7998eff8ff5c3478db172d5bfa4d,,16.0,0.01,249037.0,14447237.0,24903680.0,0.5801245839972246,114735.0,0.0079416569410469,0.794165056315373,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8069899029538314,0.0027576982762378,-0.0128248466384583,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,e12e065e884d626f0209e37f3772a4fab6bd7998eff8ff5c3478db172d5bfa4d,,16.0,0.1,2490368.0,14447237.0,24903680.0,0.5801245839972246,1372953.0,0.0950322196555645,0.950322196555646,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9567987506738622,0.0009661040761521,-0.0064765541182162,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,e12e065e884d626f0209e37f3772a4fab6bd7998eff8ff5c3478db172d5bfa4d,,32.0,0.01,249037.0,14447237.0,24903680.0,0.5801245839972246,106877.0,0.0073977467110147,0.739774076993229,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7539466057525873,0.002396152132873,-0.0141725287593583,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,e12e065e884d626f0209e37f3772a4fab6bd7998eff8ff5c3478db172d5bfa4d,,32.0,0.1,2490368.0,14447237.0,24903680.0,0.5801245839972246,1329229.0,0.0920057586097604,0.9200575860976048,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9290797056341488,0.0012062445131536,-0.009022119536544,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,e12e065e884d626f0209e37f3772a4fab6bd7998eff8ff5c3478db172d5bfa4d,,50.0,0.01,249037.0,14447237.0,24903680.0,0.5801245839972246,100448.0,0.0069527481275485,0.6952742543841599,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.713031324021356,0.002964671884359,-0.0177570696371961,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,e12e065e884d626f0209e37f3772a4fab6bd7998eff8ff5c3478db172d5bfa4d,,50.0,0.1,2490368.0,14447237.0,24903680.0,0.5801245839972246,1290834.0,0.0893481570213044,0.8934815702130449,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9041184756764906,0.0005244677534805,-0.0106369054634457,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,93a7ff71b4d4a011bb212b14d6e96f0b1327bac3f36fa18a8e0883dcebb29490,,16.0,0.01,249037.0,17134014.0,24903680.0,0.688011330052426,144322.0,0.0084231284041205,0.8423121639560792,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8592657453943003,0.0016254855334803,-0.0169535814382211,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,93a7ff71b4d4a011bb212b14d6e96f0b1327bac3f36fa18a8e0883dcebb29490,,16.0,0.1,2490368.0,17134014.0,24903680.0,0.688011330052426,1649622.0,0.0962776148075985,0.962776148075985,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.970113962552342,0.0003617447165734,-0.0073378144763569,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,93a7ff71b4d4a011bb212b14d6e96f0b1327bac3f36fa18a8e0883dcebb29490,,32.0,0.01,249037.0,17134014.0,24903680.0,0.688011330052426,137084.0,0.008000693824576,0.800068739927074,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8215475472115701,0.0015808210864237,-0.0214788072844961,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,93a7ff71b4d4a011bb212b14d6e96f0b1327bac3f36fa18a8e0883dcebb29490,,32.0,0.1,2490368.0,17134014.0,24903680.0,0.688011330052426,1613374.0,0.0941620568303492,0.9416205683034928,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9503402520643442,0.000520749336066,-0.0087196837608515,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,93a7ff71b4d4a011bb212b14d6e96f0b1327bac3f36fa18a8e0883dcebb29490,,50.0,0.01,249037.0,17134014.0,24903680.0,0.688011330052426,131331.0,0.0076649289536007,0.7664922797945971,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7898384264479876,0.0008449608074476,-0.0233461466533905,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,mlp.down_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,8659259cc1d3b78758a7a03914bf79471355c78ca8addfde173fef89e1f03c0c,93a7ff71b4d4a011bb212b14d6e96f0b1327bac3f36fa18a8e0883dcebb29490,,50.0,0.1,2490368.0,17134014.0,24903680.0,0.688011330052426,1580036.0,0.0922163364638315,0.9221633646383154,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9322383276647456,0.000449458331409,-0.0100749630264301,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,20,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,20.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,,16.0,0.05,157286.0,1809927.0,3145728.0,0.5753602981567383,80462.0,0.0444559366206482,0.8891209935645801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,20,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,20.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,,16.0,0.2,629146.0,1809927.0,3145728.0,0.5753602981567383,350758.0,0.1937967663889206,0.968983215881666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,20,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,20.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,,32.0,0.05,157286.0,1809927.0,3145728.0,0.5753602981567383,75645.0,0.041794503314222,0.8358921920682143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,20,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,20.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,,32.0,0.2,629146.0,1809927.0,3145728.0,0.5753602981567383,341862.0,0.1888816510279143,0.9444076547013556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,20,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,20.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,,50.0,0.05,157286.0,1809927.0,3145728.0,0.5753602981567383,70960.0,0.0392060011260122,0.7841220166456538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,20,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,20.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,,50.0,0.2,629146.0,1809927.0,3145728.0,0.5753602981567383,330417.0,0.1825581915734723,0.9127903775308688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,160,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,160.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb,,16.0,0.05,157286.0,2279646.0,3145728.0,0.7246799468994141,103046.0,0.0452026323385297,0.9040549459012152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,160,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,160.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb,,16.0,0.2,629146.0,2279646.0,3145728.0,0.7246799468994141,444095.0,0.1948087553944779,0.974043157692428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,160,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,160.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb,,32.0,0.05,157286.0,2279646.0,3145728.0,0.7246799468994141,99489.0,0.0436423023574712,0.8728482669173573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,opd,160,,,,14,llama,self_attn.v_proj,,,,,,,,,,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,module_rows_non_qk_source,llama3_2_3b,160.0,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,,,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb,,32.0,0.2,629146.0,2279646.0,3145728.0,0.7246799468994141,437374.0,0.1918604906200348,0.959301843192488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
