model,arm,checkpoint,layer,probe_name,epsilon,raw_weight_energy,whitened_update_energy_current,whitened_update_energy_fixed,activation_exposure_ratio,module_count,metric_family,source_key,aggregation,included_modules,excluded_modules,family,step,k,rank_spec_kind,p_k,source_rank_k,mask_density_alpha,random_null_rank,coverage,overlap_lift,overlap_lift_minus_random_null,update_density,angle_k,theta_u_mean_deg,theta_u_max_deg,theta_v_mean_deg,theta_v_max_deg,pabs_mean_cos_u,pabs_mean_cos_v,pabs_joint_mean_cos,nss_l1_top32,nss_l2_top32,headline_layer,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,real_overlap_lift,null_overlap_lift_mean,null_overlap_lift_std,z_tpnt,source_status,reason
llama,sft,20.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,20.0,,,,50.0,0.01,32.0,0.00599902566027868,0.5999036488564755,-0.00363772628974584,0.5101348506079779,,,,,,,,,,,,,,,,,,,,
llama,sft,20.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,20.0,,,,50.0,0.05,,0.039893111203891864,0.7978627409653136,,0.5101348506079779,,,,,,,,,,,,,,,,,,,,
llama,sft,20.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,20.0,,,,50.0,0.1,32.0,0.08663555945255778,0.8663556452007548,-0.0045617522964174805,0.5101348506079779,,,,,,,,,,,,,,,,,,,,
llama,sft,20.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,20.0,,,,50.0,0.2,,0.18394558709036404,0.9197277800667776,,0.5101348506079779,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,16.0,0.01,32.0,0.00878172977016186,0.8781745640518,-0.01239015020682274,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,16.0,0.05,,0.04735603646005472,0.947121346466797,,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,16.0,0.1,32.0,0.09676580541588135,0.9676581122078669,-0.0041323772989069404,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,16.0,0.2,,0.19655620884734662,0.9827808777882072,,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,32.0,0.01,32.0,0.00837572855161636,0.8375743586178247,-0.01308174089881936,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,32.0,0.05,,0.046272086036309,0.9254423200073518,,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,32.0,0.1,32.0,0.09532758966448486,0.95327595428368,-0.005660671244132791,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,32.0,0.2,,0.194778052174387,0.9738900963602415,,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,50.0,0.01,32.0,0.00801229995189338,0.8012314211635212,-0.018706793291539937,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,50.0,0.05,,0.045313182152193175,0.9062642278752886,,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,50.0,0.1,32.0,0.09398443549051835,0.939844412048808,-0.00689818908312442,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,160.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,160.0,,,,50.0,0.2,,0.1929825069833804,0.9649123723596136,,0.7817798482047187,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,16.0,0.01,32.0,0.00911644652307616,0.9116463307646377,-0.00797810772521626,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,16.0,0.05,,0.04806832645236174,0.9613671612632192,,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,16.0,0.1,32.0,0.09766303641857524,0.9766304219040849,-0.00312606587198568,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,16.0,0.2,,0.1975326528098219,0.9876630964588365,,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,32.0,0.01,32.0,0.008799432473289261,0.8799448547118178,-0.01115105758825498,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,32.0,0.05,,0.0472817373267451,0.9456353657983495,,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,32.0,0.1,32.0,0.09662067042205594,0.9662067616337501,-0.004362515267533599,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,32.0,0.2,,0.19624795543185333,0.9812396109070856,,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,50.0,0.01,32.0,0.0085263589820728,0.8526374463994927,-0.01410652466239368,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,50.0,0.05,,0.04657236397125748,0.9314478873329526,,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,50.0,0.1,32.0,0.09563390637346583,0.9563391206306445,-0.00526436219448696,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
llama,sft,320.0,14.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",llama3_2_3b,320.0,,,,50.0,0.2,,0.19495454563326473,0.9747725633334561,,0.8400646262698703,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,16.0,0.01,32.0,0.007104378622684859,0.7104387422033538,0.02074438964439094,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,16.0,0.05,,0.04361224934564466,0.8722449869128941,,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,16.0,0.1,32.0,0.09182237002064401,0.9182237002064408,0.00610726718414022,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,16.0,0.2,,0.19031561761980825,0.9515780880990414,,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,32.0,0.01,32.0,0.00607473029241124,0.6074736591258285,0.01380920429391666,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,32.0,0.05,,0.0400313086173213,0.800626172346427,,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,32.0,0.1,32.0,0.08638388496312366,0.863838849631237,0.00395559801930726,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,32.0,0.2,,0.18288576447826088,0.9144288223913046,,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,50.0,0.01,32.0,0.00535430315113006,0.5354307900014833,0.0093212401460929,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,50.0,0.05,,0.0370314585788491,0.7406291715769833,,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,50.0,0.1,32.0,0.08155373564324542,0.8155373564324545,0.00198934001920194,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,20.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,50.0,0.2,,0.17592685649339318,0.8796342824669662,,0.399857100436562,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,16.0,0.01,32.0,0.0082008764545137,0.8200886825182611,0.0028840168663636203,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,16.0,0.05,,0.0462629310179365,0.9252586203587312,,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,16.0,0.1,32.0,0.09537794600658894,0.9537794600658899,0.0009200126470360599,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,16.0,0.2,,0.1947925039628859,0.9739625198144294,,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,32.0,0.01,32.0,0.007569006935484341,0.7569015341111094,-0.0030359219663434007,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,32.0,0.05,,0.044227191550355996,0.8845438310071205,,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,32.0,0.1,32.0,0.09231773743678308,0.9231773743678314,-0.0013296234405606399,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,32.0,0.2,,0.1906012637970081,0.9530063189850407,,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,50.0,0.01,32.0,0.007108631037266259,0.710863822886988,-0.00673211486771672,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,50.0,0.05,,0.04237605316328476,0.8475210632656969,,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,50.0,0.1,32.0,0.08939227978994904,0.8939227978994907,-0.004519234645130659,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,50.0,0.2,,0.18649469717453643,0.9324734858726824,,0.6597871971130371,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,16.0,0.01,32.0,0.00853806563169084,0.8538076918599883,-0.0030091330132082207,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,16.0,0.05,,0.04695022120208736,0.9390044240417484,,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,16.0,0.1,32.0,0.09625351513471328,0.9625351513471333,-0.0010406337977470598,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,16.0,0.2,,0.1958485776649867,0.9792428883249336,,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,32.0,0.01,32.0,0.0080197104531334,0.8019719853333933,-0.009051466923257081,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,32.0,0.05,,0.04537235490933114,0.9074470981866236,,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,32.0,0.1,32.0,0.09387996042395882,0.9387996042395889,-0.0030352249206819803,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,32.0,0.2,,0.19260939374556,0.9630469687278002,,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,50.0,0.01,32.0,0.00766019936547826,0.766020768051758,-0.01069018142606718,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,50.0,0.05,,0.04395561155435622,0.8791122310871253,,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,50.0,0.1,32.0,0.09167065899396112,0.9167065899396116,-0.0047322580906262,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,alpha_mask_density_sensitivity,d11_e6_alpha_sensitivity,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,50.0,0.2,,0.18947509581413496,0.947375479070675,,0.7367548671521639,,,,,,,,,,,,,,,,,,,,
