model,arm,checkpoint,artifact_probe_name,probe_name,epsilon,layer,module_count,module_set,source_rows_complete,included_modules,excluded_modules,r_epsilon_equal5,state_rank_base_equal5_non_qk,state_rank_current_equal5_non_qk,delta_r_equal5,c_equal5,ratio_of_means_sensitivity_equal5,base_rank_modules_json_equal5_non_qk,current_rank_modules_json_equal5_non_qk,delta_r_modules_json_equal5_non_qk,c_modules_json_equal5_non_qk,c_equal5_E_general,G_equal5,module_count_eq7src,module_set_eq7src,source_rows_complete_eq7src,included_modules_eq7src,excluded_modules_eq7src,r_epsilon_equal7,state_rank_base_equal7,state_rank_current_equal7,delta_r_equal7,c_equal7,ratio_of_means_sensitivity_equal7,base_rank_modules_json_equal7,current_rank_modules_json_equal7,delta_r_modules_json_equal7,c_modules_json_equal7,equal5_minus_equal7_c,equal5_minus_equal7_delta_r,equal5_minus_equal7_r,sign_changed_c,excluded_modules_exactly_qk
llama,base,0,E_math,E_mathHeld,0.05,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",446.2,446.2,446.2,0.0,0.0,0.0,"{""mlp.down_proj"": 701.0, ""mlp.gate_proj"": 158.0, ""mlp.up_proj"": 534.0, ""self_attn.o_proj"": 441.0, ""self_attn.v_proj"": 397.0}","{""mlp.down_proj"": 701.0, ""mlp.gate_proj"": 158.0, ""mlp.up_proj"": 534.0, ""self_attn.o_proj"": 441.0, ""self_attn.v_proj"": 397.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,345.42857142857144,345.42857142857144,345.42857142857144,0.0,0.0,0.0,"{""mlp.down_proj"": 701.0, ""mlp.gate_proj"": 158.0, ""mlp.up_proj"": 534.0, ""self_attn.k_proj"": 84.0, ""self_attn.o_proj"": 441.0, ""self_attn.q_proj"": 103.0, ""self_attn.v_proj"": 397.0}","{""mlp.down_proj"": 701.0, ""mlp.gate_proj"": 158.0, ""mlp.up_proj"": 534.0, ""self_attn.k_proj"": 84.0, ""self_attn.o_proj"": 441.0, ""self_attn.q_proj"": 103.0, ""self_attn.v_proj"": 397.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,100.77142857142854,False,True
llama,base,0,E_math,E_mathHeld,0.1,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",283.2,283.2,283.2,0.0,0.0,0.0,"{""mlp.down_proj"": 483.0, ""mlp.gate_proj"": 49.0, ""mlp.up_proj"": 325.0, ""self_attn.o_proj"": 286.0, ""self_attn.v_proj"": 273.0}","{""mlp.down_proj"": 483.0, ""mlp.gate_proj"": 49.0, ""mlp.up_proj"": 325.0, ""self_attn.o_proj"": 286.0, ""self_attn.v_proj"": 273.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,213.14285714285714,213.14285714285714,213.14285714285714,0.0,0.0,0.0,"{""mlp.down_proj"": 483.0, ""mlp.gate_proj"": 49.0, ""mlp.up_proj"": 325.0, ""self_attn.k_proj"": 38.0, ""self_attn.o_proj"": 286.0, ""self_attn.q_proj"": 38.0, ""self_attn.v_proj"": 273.0}","{""mlp.down_proj"": 483.0, ""mlp.gate_proj"": 49.0, ""mlp.up_proj"": 325.0, ""self_attn.k_proj"": 38.0, ""self_attn.o_proj"": 286.0, ""self_attn.q_proj"": 38.0, ""self_attn.v_proj"": 273.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,70.05714285714285,False,True
llama,base,0,E_ood,E_mmluPro,0.01,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1694.2,1694.2,1694.2,0.0,0.0,0.0,"{""mlp.down_proj"": 2452.0, ""mlp.gate_proj"": 1352.0, ""mlp.up_proj"": 2263.0, ""self_attn.o_proj"": 1556.0, ""self_attn.v_proj"": 848.0}","{""mlp.down_proj"": 2452.0, ""mlp.gate_proj"": 1352.0, ""mlp.up_proj"": 2263.0, ""self_attn.o_proj"": 1556.0, ""self_attn.v_proj"": 848.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1343.5714285714287,1343.5714285714287,1343.5714285714287,0.0,0.0,0.0,"{""mlp.down_proj"": 2452.0, ""mlp.gate_proj"": 1352.0, ""mlp.up_proj"": 2263.0, ""self_attn.k_proj"": 331.0, ""self_attn.o_proj"": 1556.0, ""self_attn.q_proj"": 603.0, ""self_attn.v_proj"": 848.0}","{""mlp.down_proj"": 2452.0, ""mlp.gate_proj"": 1352.0, ""mlp.up_proj"": 2263.0, ""self_attn.k_proj"": 331.0, ""self_attn.o_proj"": 1556.0, ""self_attn.q_proj"": 603.0, ""self_attn.v_proj"": 848.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,350.6285714285714,False,True
llama,base,0,E_ood,E_mmluPro,0.025,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1296.6,1296.6,1296.6,0.0,0.0,0.0,"{""mlp.down_proj"": 2058.0, ""mlp.gate_proj"": 731.0, ""mlp.up_proj"": 1775.0, ""self_attn.o_proj"": 1191.0, ""self_attn.v_proj"": 728.0}","{""mlp.down_proj"": 2058.0, ""mlp.gate_proj"": 731.0, ""mlp.up_proj"": 1775.0, ""self_attn.o_proj"": 1191.0, ""self_attn.v_proj"": 728.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,992.7142857142857,992.7142857142857,992.7142857142857,0.0,0.0,0.0,"{""mlp.down_proj"": 2058.0, ""mlp.gate_proj"": 731.0, ""mlp.up_proj"": 1775.0, ""self_attn.k_proj"": 178.0, ""self_attn.o_proj"": 1191.0, ""self_attn.q_proj"": 288.0, ""self_attn.v_proj"": 728.0}","{""mlp.down_proj"": 2058.0, ""mlp.gate_proj"": 731.0, ""mlp.up_proj"": 1775.0, ""self_attn.k_proj"": 178.0, ""self_attn.o_proj"": 1191.0, ""self_attn.q_proj"": 288.0, ""self_attn.v_proj"": 728.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,303.88571428571424,False,True
llama,base,0,E_ood,E_mmluPro,0.05,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",961.6,961.6,961.6,0.0,0.0,0.0,"{""mlp.down_proj"": 1669.0, ""mlp.gate_proj"": 327.0, ""mlp.up_proj"": 1319.0, ""self_attn.o_proj"": 891.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": 1669.0, ""mlp.gate_proj"": 327.0, ""mlp.up_proj"": 1319.0, ""self_attn.o_proj"": 891.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,717.4285714285714,717.4285714285714,717.4285714285714,0.0,0.0,0.0,"{""mlp.down_proj"": 1669.0, ""mlp.gate_proj"": 327.0, ""mlp.up_proj"": 1319.0, ""self_attn.k_proj"": 91.0, ""self_attn.o_proj"": 891.0, ""self_attn.q_proj"": 123.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": 1669.0, ""mlp.gate_proj"": 327.0, ""mlp.up_proj"": 1319.0, ""self_attn.k_proj"": 91.0, ""self_attn.o_proj"": 891.0, ""self_attn.q_proj"": 123.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,244.17142857142858,False,True
llama,base,0,E_ood,E_mmluPro,0.1,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",630.6,630.6,630.6,0.0,0.0,0.0,"{""mlp.down_proj"": 1213.0, ""mlp.gate_proj"": 83.0, ""mlp.up_proj"": 825.0, ""self_attn.o_proj"": 586.0, ""self_attn.v_proj"": 446.0}","{""mlp.down_proj"": 1213.0, ""mlp.gate_proj"": 83.0, ""mlp.up_proj"": 825.0, ""self_attn.o_proj"": 586.0, ""self_attn.v_proj"": 446.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,461.85714285714283,461.85714285714283,461.85714285714283,0.0,0.0,0.0,"{""mlp.down_proj"": 1213.0, ""mlp.gate_proj"": 83.0, ""mlp.up_proj"": 825.0, ""self_attn.k_proj"": 39.0, ""self_attn.o_proj"": 586.0, ""self_attn.q_proj"": 41.0, ""self_attn.v_proj"": 446.0}","{""mlp.down_proj"": 1213.0, ""mlp.gate_proj"": 83.0, ""mlp.up_proj"": 825.0, ""self_attn.k_proj"": 39.0, ""self_attn.o_proj"": 586.0, ""self_attn.q_proj"": 41.0, ""self_attn.v_proj"": 446.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,168.7428571428572,False,True
llama,offkd,5,E_general,E_general,0.01,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1737.8,1737.8,1737.8,0.0,0.0,0.0,"{""mlp.down_proj"": 2529.0, ""mlp.gate_proj"": 1399.0, ""mlp.up_proj"": 2314.0, ""self_attn.o_proj"": 1584.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": 2529.0, ""mlp.gate_proj"": 1399.0, ""mlp.up_proj"": 2314.0, ""self_attn.o_proj"": 1584.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1393.4285714285713,1393.7142857142858,1393.4285714285713,-0.2857142857142857,0.0005873933388384255,0.00020500205002061672,"{""mlp.down_proj"": 2529.0, ""mlp.gate_proj"": 1399.0, ""mlp.up_proj"": 2314.0, ""self_attn.k_proj"": 375.0, ""self_attn.o_proj"": 1584.0, ""self_attn.q_proj"": 692.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": 2529.0, ""mlp.gate_proj"": 1399.0, ""mlp.up_proj"": 2314.0, ""self_attn.k_proj"": 374.0, ""self_attn.o_proj"": 1584.0, ""self_attn.q_proj"": 691.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": -1.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": -1.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0026666666666666666, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.001445086705202312, ""self_attn.v_proj"": 0.0}",-0.0005873933388384255,0.2857142857142857,344.3714285714286,True,True
llama,offkd,5,E_general,E_general,0.025,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1358.4,1358.4,1358.4,0.0,0.0,0.0,"{""mlp.down_proj"": 2167.0, ""mlp.gate_proj"": 784.0, ""mlp.up_proj"": 1852.0, ""self_attn.o_proj"": 1238.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": 2167.0, ""mlp.gate_proj"": 784.0, ""mlp.up_proj"": 1852.0, ""self_attn.o_proj"": 1238.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1050.4285714285713,1050.7142857142858,1050.4285714285713,-0.2857142857142857,0.00108085485443976,0.0002719238613189853,"{""mlp.down_proj"": 2167.0, ""mlp.gate_proj"": 784.0, ""mlp.up_proj"": 1852.0, ""self_attn.k_proj"": 212.0, ""self_attn.o_proj"": 1238.0, ""self_attn.q_proj"": 351.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": 2167.0, ""mlp.gate_proj"": 784.0, ""mlp.up_proj"": 1852.0, ""self_attn.k_proj"": 211.0, ""self_attn.o_proj"": 1238.0, ""self_attn.q_proj"": 350.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": -1.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": -1.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0047169811320754715, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.002849002849002849, ""self_attn.v_proj"": 0.0}",-0.00108085485443976,0.2857142857142857,307.97142857142876,True,True
llama,offkd,5,E_general,E_general,0.05,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1033.2,1033.4,1033.2,-0.2,0.00011098779134295228,0.00019353590090966273,"{""mlp.down_proj"": 1802.0, ""mlp.gate_proj"": 368.0, ""mlp.up_proj"": 1412.0, ""self_attn.o_proj"": 954.0, ""self_attn.v_proj"": 631.0}","{""mlp.down_proj"": 1801.0, ""mlp.gate_proj"": 368.0, ""mlp.up_proj"": 1412.0, ""self_attn.o_proj"": 954.0, ""self_attn.v_proj"": 631.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0005549389567147614, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.00011098779134295228,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,776.1428571428571,776.2857142857143,776.1428571428571,-0.14285714285714285,7.927699381639449e-05,0.0001840264998160781,"{""mlp.down_proj"": 1802.0, ""mlp.gate_proj"": 368.0, ""mlp.up_proj"": 1412.0, ""self_attn.k_proj"": 111.0, ""self_attn.o_proj"": 954.0, ""self_attn.q_proj"": 156.0, ""self_attn.v_proj"": 631.0}","{""mlp.down_proj"": 1801.0, ""mlp.gate_proj"": 368.0, ""mlp.up_proj"": 1412.0, ""self_attn.k_proj"": 111.0, ""self_attn.o_proj"": 954.0, ""self_attn.q_proj"": 156.0, ""self_attn.v_proj"": 631.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0005549389567147614, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",3.1710797526557794e-05,-0.05714285714285716,257.05714285714294,False,True
llama,offkd,5,E_general,E_general,0.1,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",704.6,704.6,704.6,0.0,0.0,0.0,"{""mlp.down_proj"": 1362.0, ""mlp.gate_proj"": 100.0, ""mlp.up_proj"": 923.0, ""self_attn.o_proj"": 659.0, ""self_attn.v_proj"": 479.0}","{""mlp.down_proj"": 1362.0, ""mlp.gate_proj"": 100.0, ""mlp.up_proj"": 923.0, ""self_attn.o_proj"": 659.0, ""self_attn.v_proj"": 479.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,517.1428571428571,517.2857142857143,517.1428571428571,-0.14285714285714285,0.002857142857142857,0.000276166804750226,"{""mlp.down_proj"": 1362.0, ""mlp.gate_proj"": 100.0, ""mlp.up_proj"": 923.0, ""self_attn.k_proj"": 48.0, ""self_attn.o_proj"": 659.0, ""self_attn.q_proj"": 50.0, ""self_attn.v_proj"": 479.0}","{""mlp.down_proj"": 1362.0, ""mlp.gate_proj"": 100.0, ""mlp.up_proj"": 923.0, ""self_attn.k_proj"": 48.0, ""self_attn.o_proj"": 659.0, ""self_attn.q_proj"": 49.0, ""self_attn.v_proj"": 479.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": -1.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.02, ""self_attn.v_proj"": 0.0}",-0.002857142857142857,0.14285714285714285,187.4571428571429,True,True
llama,offkd,5,E_if,E_ifeval,0.01,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1649.6,1652.8,1649.6,-3.2,0.0019651927274222216,0.0019361084220716636,"{""mlp.down_proj"": 2435.0, ""mlp.gate_proj"": 1309.0, ""mlp.up_proj"": 2178.0, ""self_attn.o_proj"": 1511.0, ""self_attn.v_proj"": 831.0}","{""mlp.down_proj"": 2431.0, ""mlp.gate_proj"": 1304.0, ""mlp.up_proj"": 2174.0, ""self_attn.o_proj"": 1509.0, ""self_attn.v_proj"": 830.0}","{""mlp.down_proj"": -4.0, ""mlp.gate_proj"": -5.0, ""mlp.up_proj"": -4.0, ""self_attn.o_proj"": -2.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.0016427104722792608, ""mlp.gate_proj"": 0.0038197097020626434, ""mlp.up_proj"": 0.0018365472910927456, ""self_attn.o_proj"": 0.0013236267372600927, ""self_attn.v_proj"": 0.0012033694344163659}",0.0,0.0019651927274222216,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1316.857142857143,1319.857142857143,1316.857142857143,-3.0,0.0029121385497558904,0.0022729732655049247,"{""mlp.down_proj"": 2435.0, ""mlp.gate_proj"": 1309.0, ""mlp.up_proj"": 2178.0, ""self_attn.k_proj"": 345.0, ""self_attn.o_proj"": 1511.0, ""self_attn.q_proj"": 630.0, ""self_attn.v_proj"": 831.0}","{""mlp.down_proj"": 2431.0, ""mlp.gate_proj"": 1304.0, ""mlp.up_proj"": 2174.0, ""self_attn.k_proj"": 343.0, ""self_attn.o_proj"": 1509.0, ""self_attn.q_proj"": 627.0, ""self_attn.v_proj"": 830.0}","{""mlp.down_proj"": -4.0, ""mlp.gate_proj"": -5.0, ""mlp.up_proj"": -4.0, ""self_attn.k_proj"": -2.0, ""self_attn.o_proj"": -2.0, ""self_attn.q_proj"": -3.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.0016427104722792608, ""mlp.gate_proj"": 0.0038197097020626434, ""mlp.up_proj"": 0.0018365472910927456, ""self_attn.k_proj"": 0.005797101449275362, ""self_attn.o_proj"": 0.0013236267372600927, ""self_attn.q_proj"": 0.004761904761904762, ""self_attn.v_proj"": 0.0012033694344163659}",-0.0009469458223336689,-0.20000000000000018,332.742857142857,False,True
