arm,base_r_epsilon,delta_from_base,epsilon,layer,module,n_samples,probe,r_epsilon,step,track
frozen_self,166,-10,0.01,21,self_attn.k_proj,32,S_math,156,160,per_checkpoint
frozen_self,75,-5,0.025,21,self_attn.k_proj,32,S_math,70,160,per_checkpoint
frozen_self,35,-2,0.05,21,self_attn.k_proj,32,S_math,33,160,per_checkpoint
frozen_self,12,-1,0.1,21,self_attn.k_proj,32,S_math,11,160,per_checkpoint
frozen_self,554,-22,0.01,21,self_attn.v_proj,32,S_math,532,160,per_checkpoint
frozen_self,400,-20,0.025,21,self_attn.v_proj,32,S_math,380,160,per_checkpoint
frozen_self,285,-18,0.05,21,self_attn.v_proj,32,S_math,267,160,per_checkpoint
frozen_self,180,-13,0.1,21,self_attn.v_proj,32,S_math,167,160,per_checkpoint
frozen_self,588,-20,0.01,21,self_attn.o_proj,32,S_math,568,160,per_checkpoint
frozen_self,379,-13,0.025,21,self_attn.o_proj,32,S_math,366,160,per_checkpoint
frozen_self,247,-9,0.05,21,self_attn.o_proj,32,S_math,238,160,per_checkpoint
frozen_self,143,-5,0.1,21,self_attn.o_proj,32,S_math,138,160,per_checkpoint
frozen_self,796,-86,0.01,21,mlp.gate_proj,32,S_math,710,160,per_checkpoint
frozen_self,458,-63,0.025,21,mlp.gate_proj,32,S_math,395,160,per_checkpoint
frozen_self,254,-43,0.05,21,mlp.gate_proj,32,S_math,211,160,per_checkpoint
frozen_self,110,-25,0.1,21,mlp.gate_proj,32,S_math,85,160,per_checkpoint
frozen_self,1118,-72,0.01,21,mlp.up_proj,32,S_math,1046,160,per_checkpoint
frozen_self,730,-57,0.025,21,mlp.up_proj,32,S_math,673,160,per_checkpoint
frozen_self,473,-43,0.05,21,mlp.up_proj,32,S_math,430,160,per_checkpoint
frozen_self,263,-28,0.1,21,mlp.up_proj,32,S_math,235,160,per_checkpoint
frozen_self,1278,-72,0.01,21,mlp.down_proj,32,S_math,1206,160,per_checkpoint
frozen_self,883,-62,0.025,21,mlp.down_proj,32,S_math,821,160,per_checkpoint
frozen_self,607,-49,0.05,21,mlp.down_proj,32,S_math,558,160,per_checkpoint
frozen_self,367,-35,0.1,21,mlp.down_proj,32,S_math,332,160,per_checkpoint
frozen_self,321,-2,0.01,7,self_attn.q_proj,32,E_math,319,160,per_checkpoint
frozen_self,153,-1,0.025,7,self_attn.q_proj,32,E_math,152,160,per_checkpoint
frozen_self,65,-1,0.05,7,self_attn.q_proj,32,E_math,64,160,per_checkpoint
frozen_self,17,1,0.1,7,self_attn.q_proj,32,E_math,18,160,per_checkpoint
frozen_self,233,-2,0.01,7,self_attn.k_proj,32,E_math,231,160,per_checkpoint
frozen_self,120,-2,0.025,7,self_attn.k_proj,32,E_math,118,160,per_checkpoint
frozen_self,58,-1,0.05,7,self_attn.k_proj,32,E_math,57,160,per_checkpoint
frozen_self,20,0,0.1,7,self_attn.k_proj,32,E_math,20,160,per_checkpoint
frozen_self,554,-3,0.01,7,self_attn.v_proj,32,E_math,551,160,per_checkpoint
frozen_self,410,-4,0.025,7,self_attn.v_proj,32,E_math,406,160,per_checkpoint
frozen_self,296,-3,0.05,7,self_attn.v_proj,32,E_math,293,160,per_checkpoint
frozen_self,187,-3,0.1,7,self_attn.v_proj,32,E_math,184,160,per_checkpoint
frozen_self,715,-4,0.01,7,self_attn.o_proj,32,E_math,711,160,per_checkpoint
frozen_self,495,-4,0.025,7,self_attn.o_proj,32,E_math,491,160,per_checkpoint
frozen_self,341,-3,0.05,7,self_attn.o_proj,32,E_math,338,160,per_checkpoint
frozen_self,205,-2,0.1,7,self_attn.o_proj,32,E_math,203,160,per_checkpoint
frozen_self,707,-7,0.01,7,mlp.gate_proj,32,E_math,700,160,per_checkpoint
frozen_self,437,-8,0.025,7,mlp.gate_proj,32,E_math,429,160,per_checkpoint
frozen_self,249,-6,0.05,7,mlp.gate_proj,32,E_math,243,160,per_checkpoint
frozen_self,103,-4,0.1,7,mlp.gate_proj,32,E_math,99,160,per_checkpoint
frozen_self,1010,-4,0.01,7,mlp.up_proj,32,E_math,1006,160,per_checkpoint
frozen_self,747,-5,0.025,7,mlp.up_proj,32,E_math,742,160,per_checkpoint
frozen_self,536,-5,0.05,7,mlp.up_proj,32,E_math,531,160,per_checkpoint
frozen_self,331,-4,0.1,7,mlp.up_proj,32,E_math,327,160,per_checkpoint
frozen_self,1232,-1,0.01,7,mlp.down_proj,32,E_math,1231,160,per_checkpoint
frozen_self,969,-3,0.025,7,mlp.down_proj,32,E_math,966,160,per_checkpoint
frozen_self,752,-3,0.05,7,mlp.down_proj,32,E_math,749,160,per_checkpoint
frozen_self,526,-3,0.1,7,mlp.down_proj,32,E_math,523,160,per_checkpoint
frozen_self,391,-11,0.01,14,self_attn.q_proj,32,E_math,380,160,per_checkpoint
frozen_self,208,-9,0.025,14,self_attn.q_proj,32,E_math,199,160,per_checkpoint
frozen_self,103,-6,0.05,14,self_attn.q_proj,32,E_math,97,160,per_checkpoint
frozen_self,38,-2,0.1,14,self_attn.q_proj,32,E_math,36,160,per_checkpoint
frozen_self,263,-6,0.01,14,self_attn.k_proj,32,E_math,257,160,per_checkpoint
frozen_self,150,-4,0.025,14,self_attn.k_proj,32,E_math,146,160,per_checkpoint
frozen_self,84,-3,0.05,14,self_attn.k_proj,32,E_math,81,160,per_checkpoint
frozen_self,38,-1,0.1,14,self_attn.k_proj,32,E_math,37,160,per_checkpoint
frozen_self,659,-7,0.01,14,self_attn.v_proj,32,E_math,652,160,per_checkpoint
frozen_self,517,-8,0.025,14,self_attn.v_proj,32,E_math,509,160,per_checkpoint
frozen_self,397,-7,0.05,14,self_attn.v_proj,32,E_math,390,160,per_checkpoint
frozen_self,273,-6,0.1,14,self_attn.v_proj,32,E_math,267,160,per_checkpoint
frozen_self,848,-13,0.01,14,self_attn.o_proj,32,E_math,835,160,per_checkpoint
frozen_self,618,-12,0.025,14,self_attn.o_proj,32,E_math,606,160,per_checkpoint
frozen_self,447,-10,0.05,14,self_attn.o_proj,32,E_math,437,160,per_checkpoint
frozen_self,289,-8,0.1,14,self_attn.o_proj,32,E_math,281,160,per_checkpoint
frozen_self,588,-26,0.01,14,mlp.gate_proj,32,E_math,562,160,per_checkpoint
frozen_self,322,-20,0.025,14,mlp.gate_proj,32,E_math,302,160,per_checkpoint
frozen_self,158,-14,0.05,14,mlp.gate_proj,32,E_math,144,160,per_checkpoint
frozen_self,49,-7,0.1,14,mlp.gate_proj,32,E_math,42,160,per_checkpoint
frozen_self,1024,-14,0.01,14,mlp.up_proj,32,E_math,1010,160,per_checkpoint
frozen_self,752,-14,0.025,14,mlp.up_proj,32,E_math,738,160,per_checkpoint
frozen_self,535,-13,0.05,14,mlp.up_proj,32,E_math,522,160,per_checkpoint
frozen_self,326,-10,0.1,14,mlp.up_proj,32,E_math,316,160,per_checkpoint
frozen_self,1191,-10,0.01,14,mlp.down_proj,32,E_math,1181,160,per_checkpoint
frozen_self,928,-13,0.025,14,mlp.down_proj,32,E_math,915,160,per_checkpoint
frozen_self,711,-12,0.05,14,mlp.down_proj,32,E_math,699,160,per_checkpoint
frozen_self,489,-11,0.1,14,mlp.down_proj,32,E_math,478,160,per_checkpoint
frozen_self,396,-33,0.01,21,self_attn.q_proj,32,E_math,363,160,per_checkpoint
frozen_self,207,-22,0.025,21,self_attn.q_proj,32,E_math,185,160,per_checkpoint
frozen_self,97,-13,0.05,21,self_attn.q_proj,32,E_math,84,160,per_checkpoint
frozen_self,29,-5,0.1,21,self_attn.q_proj,32,E_math,24,160,per_checkpoint
frozen_self,274,-20,0.01,21,self_attn.k_proj,32,E_math,254,160,per_checkpoint
frozen_self,151,-14,0.025,21,self_attn.k_proj,32,E_math,137,160,per_checkpoint
frozen_self,77,-9,0.05,21,self_attn.k_proj,32,E_math,68,160,per_checkpoint
frozen_self,29,-3,0.1,21,self_attn.k_proj,32,E_math,26,160,per_checkpoint
frozen_self,578,-22,0.01,21,self_attn.v_proj,32,E_math,556,160,per_checkpoint
frozen_self,438,-21,0.025,21,self_attn.v_proj,32,E_math,417,160,per_checkpoint
frozen_self,327,-19,0.05,21,self_attn.v_proj,32,E_math,308,160,per_checkpoint
frozen_self,218,-15,0.1,21,self_attn.v_proj,32,E_math,203,160,per_checkpoint
frozen_self,702,-24,0.01,21,self_attn.o_proj,32,E_math,678,160,per_checkpoint
frozen_self,493,-22,0.025,21,self_attn.o_proj,32,E_math,471,160,per_checkpoint
frozen_self,346,-18,0.05,21,self_attn.o_proj,32,E_math,328,160,per_checkpoint
frozen_self,215,-13,0.1,21,self_attn.o_proj,32,E_math,202,160,per_checkpoint
frozen_self,771,-67,0.01,21,mlp.gate_proj,32,E_math,704,160,per_checkpoint
frozen_self,497,-59,0.025,21,mlp.gate_proj,32,E_math,438,160,per_checkpoint
frozen_self,302,-47,0.05,21,mlp.gate_proj,32,E_math,255,160,per_checkpoint
frozen_self,139,-30,0.1,21,mlp.gate_proj,32,E_math,109,160,per_checkpoint
frozen_self,974,-52,0.01,21,mlp.up_proj,32,E_math,922,160,per_checkpoint
frozen_self,703,-50,0.025,21,mlp.up_proj,32,E_math,653,160,per_checkpoint
frozen_self,494,-44,0.05,21,mlp.up_proj,32,E_math,450,160,per_checkpoint
frozen_self,296,-33,0.1,21,mlp.up_proj,32,E_math,263,160,per_checkpoint
frozen_self,1106,-47,0.01,21,mlp.down_proj,32,E_math,1059,160,per_checkpoint
frozen_self,839,-48,0.025,21,mlp.down_proj,32,E_math,791,160,per_checkpoint
frozen_self,625,-46,0.05,21,mlp.down_proj,32,E_math,579,160,per_checkpoint
frozen_self,412,-38,0.1,21,mlp.down_proj,32,E_math,374,160,per_checkpoint
frozen_self,363,-2,0.01,7,self_attn.q_proj,30,E_math_hard_v2,361,160,per_checkpoint
frozen_self,159,0,0.025,7,self_attn.q_proj,30,E_math_hard_v2,159,160,per_checkpoint
frozen_self,61,0,0.05,7,self_attn.q_proj,30,E_math_hard_v2,61,160,per_checkpoint
frozen_self,16,0,0.1,7,self_attn.q_proj,30,E_math_hard_v2,16,160,per_checkpoint
frozen_self,247,-2,0.01,7,self_attn.k_proj,30,E_math_hard_v2,245,160,per_checkpoint
frozen_self,121,-1,0.025,7,self_attn.k_proj,30,E_math_hard_v2,120,160,per_checkpoint
frozen_self,55,-1,0.05,7,self_attn.k_proj,30,E_math_hard_v2,54,160,per_checkpoint
frozen_self,18,0,0.1,7,self_attn.k_proj,30,E_math_hard_v2,18,160,per_checkpoint
frozen_self,629,-2,0.01,7,self_attn.v_proj,30,E_math_hard_v2,627,160,per_checkpoint
frozen_self,469,-4,0.025,7,self_attn.v_proj,30,E_math_hard_v2,465,160,per_checkpoint
frozen_self,338,-3,0.05,7,self_attn.v_proj,30,E_math_hard_v2,335,160,per_checkpoint
frozen_self,212,-3,0.1,7,self_attn.v_proj,30,E_math_hard_v2,209,160,per_checkpoint
frozen_self,948,-5,0.01,7,self_attn.o_proj,30,E_math_hard_v2,943,160,per_checkpoint
frozen_self,658,-4,0.025,7,self_attn.o_proj,30,E_math_hard_v2,654,160,per_checkpoint
frozen_self,453,-4,0.05,7,self_attn.o_proj,30,E_math_hard_v2,449,160,per_checkpoint
frozen_self,272,-3,0.1,7,self_attn.o_proj,30,E_math_hard_v2,269,160,per_checkpoint
frozen_self,964,-9,0.01,7,mlp.gate_proj,30,E_math_hard_v2,955,160,per_checkpoint
frozen_self,563,-8,0.025,7,mlp.gate_proj,30,E_math_hard_v2,555,160,per_checkpoint
frozen_self,302,-6,0.05,7,mlp.gate_proj,30,E_math_hard_v2,296,160,per_checkpoint
frozen_self,113,-4,0.1,7,mlp.gate_proj,30,E_math_hard_v2,109,160,per_checkpoint
frozen_self,1475,-3,0.01,7,mlp.up_proj,30,E_math_hard_v2,1472,160,per_checkpoint
frozen_self,1057,-4,0.025,7,mlp.up_proj,30,E_math_hard_v2,1053,160,per_checkpoint
frozen_self,737,-4,0.05,7,mlp.up_proj,30,E_math_hard_v2,733,160,per_checkpoint
frozen_self,438,-4,0.1,7,mlp.up_proj,30,E_math_hard_v2,434,160,per_checkpoint
frozen_self,1800,-2,0.01,7,mlp.down_proj,30,E_math_hard_v2,1798,160,per_checkpoint
frozen_self,1393,-3,0.025,7,mlp.down_proj,30,E_math_hard_v2,1390,160,per_checkpoint
frozen_self,1064,-3,0.05,7,mlp.down_proj,30,E_math_hard_v2,1061,160,per_checkpoint
frozen_self,731,-4,0.1,7,mlp.down_proj,30,E_math_hard_v2,727,160,per_checkpoint
frozen_self,479,-16,0.01,14,self_attn.q_proj,30,E_math_hard_v2,463,160,per_checkpoint
frozen_self,246,-11,0.025,14,self_attn.q_proj,30,E_math_hard_v2,235,160,per_checkpoint
frozen_self,117,-7,0.05,14,self_attn.q_proj,30,E_math_hard_v2,110,160,per_checkpoint
frozen_self,41,-2,0.1,14,self_attn.q_proj,30,E_math_hard_v2,39,160,per_checkpoint
frozen_self,298,-9,0.01,14,self_attn.k_proj,30,E_math_hard_v2,289,160,per_checkpoint
frozen_self,168,-7,0.025,14,self_attn.k_proj,30,E_math_hard_v2,161,160,per_checkpoint
frozen_self,91,-4,0.05,14,self_attn.k_proj,30,E_math_hard_v2,87,160,per_checkpoint
frozen_self,40,-1,0.1,14,self_attn.k_proj,30,E_math_hard_v2,39,160,per_checkpoint
frozen_self,764,-7,0.01,14,self_attn.v_proj,30,E_math_hard_v2,757,160,per_checkpoint
frozen_self,620,-9,0.025,14,self_attn.v_proj,30,E_math_hard_v2,611,160,per_checkpoint
frozen_self,487,-10,0.05,14,self_attn.v_proj,30,E_math_hard_v2,477,160,per_checkpoint
frozen_self,341,-8,0.1,14,self_attn.v_proj,30,E_math_hard_v2,333,160,per_checkpoint
frozen_self,1177,-21,0.01,14,self_attn.o_proj,30,E_math_hard_v2,1156,160,per_checkpoint
frozen_self,863,-19,0.025,14,self_attn.o_proj,30,E_math_hard_v2,844,160,per_checkpoint
frozen_self,627,-17,0.05,14,self_attn.o_proj,30,E_math_hard_v2,610,160,per_checkpoint
frozen_self,405,-14,0.1,14,self_attn.o_proj,30,E_math_hard_v2,391,160,per_checkpoint
frozen_self,877,-50,0.01,14,mlp.gate_proj,30,E_math_hard_v2,827,160,per_checkpoint
frozen_self,470,-40,0.025,14,mlp.gate_proj,30,E_math_hard_v2,430,160,per_checkpoint
frozen_self,225,-27,0.05,14,mlp.gate_proj,30,E_math_hard_v2,198,160,per_checkpoint
frozen_self,66,-12,0.1,14,mlp.gate_proj,30,E_math_hard_v2,54,160,per_checkpoint
frozen_self,1561,-25,0.01,14,mlp.up_proj,30,E_math_hard_v2,1536,160,per_checkpoint
frozen_self,1129,-26,0.025,14,mlp.up_proj,30,E_math_hard_v2,1103,160,per_checkpoint
frozen_self,792,-24,0.05,14,mlp.up_proj,30,E_math_hard_v2,768,160,per_checkpoint
frozen_self,474,-19,0.1,14,mlp.up_proj,30,E_math_hard_v2,455,160,per_checkpoint
frozen_self,1802,-21,0.01,14,mlp.down_proj,30,E_math_hard_v2,1781,160,per_checkpoint
frozen_self,1392,-23,0.025,14,mlp.down_proj,30,E_math_hard_v2,1369,160,per_checkpoint
frozen_self,1060,-22,0.05,14,mlp.down_proj,30,E_math_hard_v2,1038,160,per_checkpoint
frozen_self,724,-18,0.1,14,mlp.down_proj,30,E_math_hard_v2,706,160,per_checkpoint
frozen_self,515,-61,0.01,21,self_attn.q_proj,30,E_math_hard_v2,454,160,per_checkpoint
frozen_self,256,-37,0.025,21,self_attn.q_proj,30,E_math_hard_v2,219,160,per_checkpoint
frozen_self,114,-19,0.05,21,self_attn.q_proj,30,E_math_hard_v2,95,160,per_checkpoint
frozen_self,32,-6,0.1,21,self_attn.q_proj,30,E_math_hard_v2,26,160,per_checkpoint
frozen_self,319,-30,0.01,21,self_attn.k_proj,30,E_math_hard_v2,289,160,per_checkpoint
frozen_self,171,-21,0.025,21,self_attn.k_proj,30,E_math_hard_v2,150,160,per_checkpoint
frozen_self,83,-12,0.05,21,self_attn.k_proj,30,E_math_hard_v2,71,160,per_checkpoint
frozen_self,30,-4,0.1,21,self_attn.k_proj,30,E_math_hard_v2,26,160,per_checkpoint
frozen_self,685,-29,0.01,21,self_attn.v_proj,30,E_math_hard_v2,656,160,per_checkpoint
frozen_self,535,-32,0.025,21,self_attn.v_proj,30,E_math_hard_v2,503,160,per_checkpoint
frozen_self,406,-31,0.05,21,self_attn.v_proj,30,E_math_hard_v2,375,160,per_checkpoint
frozen_self,274,-25,0.1,21,self_attn.v_proj,30,E_math_hard_v2,249,160,per_checkpoint
frozen_self,952,-49,0.01,21,self_attn.o_proj,30,E_math_hard_v2,903,160,per_checkpoint
frozen_self,678,-41,0.025,21,self_attn.o_proj,30,E_math_hard_v2,637,160,per_checkpoint
frozen_self,480,-33,0.05,21,self_attn.o_proj,30,E_math_hard_v2,447,160,per_checkpoint
frozen_self,301,-23,0.1,21,self_attn.o_proj,30,E_math_hard_v2,278,160,per_checkpoint
frozen_self,1206,-147,0.01,21,mlp.gate_proj,30,E_math_hard_v2,1059,160,per_checkpoint
frozen_self,770,-128,0.025,21,mlp.gate_proj,30,E_math_hard_v2,642,160,per_checkpoint
frozen_self,463,-99,0.05,21,mlp.gate_proj,30,E_math_hard_v2,364,160,per_checkpoint
frozen_self,211,-60,0.1,21,mlp.gate_proj,30,E_math_hard_v2,151,160,per_checkpoint
frozen_self,1525,-114,0.01,21,mlp.up_proj,30,E_math_hard_v2,1411,160,per_checkpoint
frozen_self,1091,-110,0.025,21,mlp.up_proj,30,E_math_hard_v2,981,160,per_checkpoint
frozen_self,758,-96,0.05,21,mlp.up_proj,30,E_math_hard_v2,662,160,per_checkpoint
frozen_self,447,-71,0.1,21,mlp.up_proj,30,E_math_hard_v2,376,160,per_checkpoint
frozen_self,1719,-109,0.01,21,mlp.down_proj,30,E_math_hard_v2,1610,160,per_checkpoint
frozen_self,1297,-112,0.025,21,mlp.down_proj,30,E_math_hard_v2,1185,160,per_checkpoint
frozen_self,959,-103,0.05,21,mlp.down_proj,30,E_math_hard_v2,856,160,per_checkpoint
frozen_self,625,-83,0.1,21,mlp.down_proj,30,E_math_hard_v2,542,160,per_checkpoint
frozen_self,522,-5,0.01,7,self_attn.q_proj,128,E_ood,517,160,per_checkpoint
frozen_self,223,-3,0.025,7,self_attn.q_proj,128,E_ood,220,160,per_checkpoint
frozen_self,77,-1,0.05,7,self_attn.q_proj,128,E_ood,76,160,per_checkpoint
frozen_self,17,0,0.1,7,self_attn.q_proj,128,E_ood,17,160,per_checkpoint
frozen_self,308,-3,0.01,7,self_attn.k_proj,128,E_ood,305,160,per_checkpoint
frozen_self,154,-2,0.025,7,self_attn.k_proj,128,E_ood,152,160,per_checkpoint
frozen_self,67,-1,0.05,7,self_attn.k_proj,128,E_ood,66,160,per_checkpoint
frozen_self,19,0,0.1,7,self_attn.k_proj,128,E_ood,19,160,per_checkpoint
frozen_self,744,-3,0.01,7,self_attn.v_proj,128,E_ood,741,160,per_checkpoint
frozen_self,587,-3,0.025,7,self_attn.v_proj,128,E_ood,584,160,per_checkpoint
frozen_self,444,-4,0.05,7,self_attn.v_proj,128,E_ood,440,160,per_checkpoint
frozen_self,288,-4,0.1,7,self_attn.v_proj,128,E_ood,284,160,per_checkpoint
frozen_self,1331,-7,0.01,7,self_attn.o_proj,128,E_ood,1324,160,per_checkpoint
frozen_self,960,-7,0.025,7,self_attn.o_proj,128,E_ood,953,160,per_checkpoint
frozen_self,674,-6,0.05,7,self_attn.o_proj,128,E_ood,668,160,per_checkpoint
frozen_self,403,-5,0.1,7,self_attn.o_proj,128,E_ood,398,160,per_checkpoint
frozen_self,1606,-6,0.01,7,mlp.gate_proj,128,E_ood,1600,160,per_checkpoint
frozen_self,987,-7,0.025,7,mlp.gate_proj,128,E_ood,980,160,per_checkpoint
frozen_self,524,-6,0.05,7,mlp.gate_proj,128,E_ood,518,160,per_checkpoint
frozen_self,172,-3,0.1,7,mlp.gate_proj,128,E_ood,169,160,per_checkpoint
frozen_self,2288,-6,0.01,7,mlp.up_proj,128,E_ood,2282,160,per_checkpoint
frozen_self,1805,-8,0.025,7,mlp.up_proj,128,E_ood,1797,160,per_checkpoint
frozen_self,1351,-10,0.05,7,mlp.up_proj,128,E_ood,1341,160,per_checkpoint
frozen_self,853,-10,0.1,7,mlp.up_proj,128,E_ood,843,160,per_checkpoint
frozen_self,2435,-1,0.01,7,mlp.down_proj,128,E_ood,2434,160,per_checkpoint
frozen_self,2047,-1,0.025,7,mlp.down_proj,128,E_ood,2046,160,per_checkpoint
frozen_self,1661,-2,0.05,7,mlp.down_proj,128,E_ood,1659,160,per_checkpoint
frozen_self,1203,-2,0.1,7,mlp.down_proj,128,E_ood,1201,160,per_checkpoint
frozen_self,603,-12,0.01,14,self_attn.q_proj,128,E_ood,591,160,per_checkpoint
frozen_self,288,-9,0.025,14,self_attn.q_proj,128,E_ood,279,160,per_checkpoint
frozen_self,123,-5,0.05,14,self_attn.q_proj,128,E_ood,118,160,per_checkpoint
frozen_self,41,-1,0.1,14,self_attn.q_proj,128,E_ood,40,160,per_checkpoint
frozen_self,330,-6,0.01,14,self_attn.k_proj,128,E_ood,324,160,per_checkpoint
frozen_self,178,-5,0.025,14,self_attn.k_proj,128,E_ood,173,160,per_checkpoint
frozen_self,91,-3,0.05,14,self_attn.k_proj,128,E_ood,88,160,per_checkpoint
frozen_self,39,0,0.1,14,self_attn.k_proj,128,E_ood,39,160,per_checkpoint
frozen_self,848,-4,0.01,14,self_attn.v_proj,128,E_ood,844,160,per_checkpoint
frozen_self,728,-6,0.025,14,self_attn.v_proj,128,E_ood,722,160,per_checkpoint
frozen_self,602,-7,0.05,14,self_attn.v_proj,128,E_ood,595,160,per_checkpoint
frozen_self,446,-9,0.1,14,self_attn.v_proj,128,E_ood,437,160,per_checkpoint
frozen_self,1557,-20,0.01,14,self_attn.o_proj,128,E_ood,1537,160,per_checkpoint
frozen_self,1191,-19,0.025,14,self_attn.o_proj,128,E_ood,1172,160,per_checkpoint
frozen_self,891,-17,0.05,14,self_attn.o_proj,128,E_ood,874,160,per_checkpoint
frozen_self,586,-15,0.1,14,self_attn.o_proj,128,E_ood,571,160,per_checkpoint
frozen_self,1353,-38,0.01,14,mlp.gate_proj,128,E_ood,1315,160,per_checkpoint
frozen_self,732,-34,0.025,14,mlp.gate_proj,128,E_ood,698,160,per_checkpoint
frozen_self,328,-23,0.05,14,mlp.gate_proj,128,E_ood,305,160,per_checkpoint
frozen_self,83,-8,0.1,14,mlp.gate_proj,128,E_ood,75,160,per_checkpoint
frozen_self,2264,-19,0.01,14,mlp.up_proj,128,E_ood,2245,160,per_checkpoint
frozen_self,1776,-24,0.025,14,mlp.up_proj,128,E_ood,1752,160,per_checkpoint
frozen_self,1320,-24,0.05,14,mlp.up_proj,128,E_ood,1296,160,per_checkpoint
frozen_self,826,-23,0.1,14,mlp.up_proj,128,E_ood,803,160,per_checkpoint
frozen_self,2452,-11,0.01,14,mlp.down_proj,128,E_ood,2441,160,per_checkpoint
frozen_self,2058,-15,0.025,14,mlp.down_proj,128,E_ood,2043,160,per_checkpoint
frozen_self,1669,-17,0.05,14,mlp.down_proj,128,E_ood,1652,160,per_checkpoint
frozen_self,1213,-18,0.1,14,mlp.down_proj,128,E_ood,1195,160,per_checkpoint
frozen_self,726,-29,0.01,21,self_attn.q_proj,128,E_ood,697,160,per_checkpoint
frozen_self,347,-21,0.025,21,self_attn.q_proj,128,E_ood,326,160,per_checkpoint
frozen_self,133,-11,0.05,21,self_attn.q_proj,128,E_ood,122,160,per_checkpoint
frozen_self,31,-3,0.1,21,self_attn.q_proj,128,E_ood,28,160,per_checkpoint
frozen_self,377,-15,0.01,21,self_attn.k_proj,128,E_ood,362,160,per_checkpoint
frozen_self,196,-12,0.025,21,self_attn.k_proj,128,E_ood,184,160,per_checkpoint
frozen_self,83,-7,0.05,21,self_attn.k_proj,128,E_ood,76,160,per_checkpoint
frozen_self,28,-2,0.1,21,self_attn.k_proj,128,E_ood,26,160,per_checkpoint
frozen_self,786,-7,0.01,21,self_attn.v_proj,128,E_ood,779,160,per_checkpoint
frozen_self,652,-10,0.025,21,self_attn.v_proj,128,E_ood,642,160,per_checkpoint
frozen_self,520,-12,0.05,21,self_attn.v_proj,128,E_ood,508,160,per_checkpoint
frozen_self,366,-11,0.1,21,self_attn.v_proj,128,E_ood,355,160,per_checkpoint
frozen_self,1414,-22,0.01,21,self_attn.o_proj,128,E_ood,1392,160,per_checkpoint
frozen_self,1049,-15,0.025,21,self_attn.o_proj,128,E_ood,1034,160,per_checkpoint
frozen_self,760,-11,0.05,21,self_attn.o_proj,128,E_ood,749,160,per_checkpoint
frozen_self,476,-6,0.1,21,self_attn.o_proj,128,E_ood,470,160,per_checkpoint
frozen_self,1877,-71,0.01,21,mlp.gate_proj,128,E_ood,1806,160,per_checkpoint
frozen_self,1302,-78,0.025,21,mlp.gate_proj,128,E_ood,1224,160,per_checkpoint
frozen_self,828,-71,0.05,21,mlp.gate_proj,128,E_ood,757,160,per_checkpoint
frozen_self,387,-51,0.1,21,mlp.gate_proj,128,E_ood,336,160,per_checkpoint
frozen_self,2272,-39,0.01,21,mlp.up_proj,128,E_ood,2233,160,per_checkpoint
frozen_self,1792,-48,0.025,21,mlp.up_proj,128,E_ood,1744,160,per_checkpoint
frozen_self,1347,-49,0.05,21,mlp.up_proj,128,E_ood,1298,160,per_checkpoint
frozen_self,865,-43,0.1,21,mlp.up_proj,128,E_ood,822,160,per_checkpoint
frozen_self,2445,-26,0.01,21,mlp.down_proj,128,E_ood,2419,160,per_checkpoint
frozen_self,2047,-34,0.025,21,mlp.down_proj,128,E_ood,2013,160,per_checkpoint
frozen_self,1654,-38,0.05,21,mlp.down_proj,128,E_ood,1616,160,per_checkpoint
frozen_self,1195,-39,0.1,21,mlp.down_proj,128,E_ood,1156,160,per_checkpoint
frozen_self,559,-6,0.01,7,self_attn.q_proj,541,E_if,553,160,per_checkpoint
frozen_self,253,-3,0.025,7,self_attn.q_proj,541,E_if,250,160,per_checkpoint
frozen_self,98,-1,0.05,7,self_attn.q_proj,541,E_if,97,160,per_checkpoint
frozen_self,23,0,0.1,7,self_attn.q_proj,541,E_if,23,160,per_checkpoint
frozen_self,327,-3,0.01,7,self_attn.k_proj,541,E_if,324,160,per_checkpoint
frozen_self,172,-2,0.025,7,self_attn.k_proj,541,E_if,170,160,per_checkpoint
frozen_self,81,-1,0.05,7,self_attn.k_proj,541,E_if,80,160,per_checkpoint
frozen_self,27,0,0.1,7,self_attn.k_proj,541,E_if,27,160,per_checkpoint
frozen_self,735,-3,0.01,7,self_attn.v_proj,541,E_if,732,160,per_checkpoint
frozen_self,575,-4,0.025,7,self_attn.v_proj,541,E_if,571,160,per_checkpoint
frozen_self,430,-4,0.05,7,self_attn.v_proj,541,E_if,426,160,per_checkpoint
frozen_self,276,-4,0.1,7,self_attn.v_proj,541,E_if,272,160,per_checkpoint
frozen_self,1347,-7,0.01,7,self_attn.o_proj,541,E_if,1340,160,per_checkpoint
frozen_self,979,-7,0.025,7,self_attn.o_proj,541,E_if,972,160,per_checkpoint
frozen_self,692,-7,0.05,7,self_attn.o_proj,541,E_if,685,160,per_checkpoint
frozen_self,417,-6,0.1,7,self_attn.o_proj,541,E_if,411,160,per_checkpoint
frozen_self,1624,-12,0.01,7,mlp.gate_proj,541,E_if,1612,160,per_checkpoint
frozen_self,1008,-12,0.025,7,mlp.gate_proj,541,E_if,996,160,per_checkpoint
frozen_self,547,-9,0.05,7,mlp.gate_proj,541,E_if,538,160,per_checkpoint
frozen_self,194,-5,0.1,7,mlp.gate_proj,541,E_if,189,160,per_checkpoint
