arm,base_r_epsilon,epsilon,layer,module,n_samples,probe,r_epsilon,r_epsilon_delta,shared_base_compute,step,track
alpha05,388,0.1,18,self_attn.o_proj,541,E_if,390,2,False,40,per_checkpoint
alpha05,1529,0.01,18,mlp.gate_proj,541,E_if,1519,-10,False,40,per_checkpoint
alpha05,1006,0.025,18,mlp.gate_proj,541,E_if,994,-12,False,40,per_checkpoint
alpha05,584,0.05,18,mlp.gate_proj,541,E_if,574,-10,False,40,per_checkpoint
alpha05,228,0.1,18,mlp.gate_proj,541,E_if,221,-7,False,40,per_checkpoint
alpha05,1934,0.01,18,mlp.up_proj,541,E_if,1929,-5,False,40,per_checkpoint
alpha05,1522,0.025,18,mlp.up_proj,541,E_if,1517,-5,False,40,per_checkpoint
alpha05,1128,0.05,18,mlp.up_proj,541,E_if,1123,-5,False,40,per_checkpoint
alpha05,696,0.1,18,mlp.up_proj,541,E_if,692,-4,False,40,per_checkpoint
alpha05,2024,0.01,18,mlp.down_proj,541,E_if,2022,-2,False,40,per_checkpoint
alpha05,1649,0.025,18,mlp.down_proj,541,E_if,1647,-2,False,40,per_checkpoint
alpha05,1274,0.05,18,mlp.down_proj,541,E_if,1272,-2,False,40,per_checkpoint
alpha05,839,0.1,18,mlp.down_proj,541,E_if,837,-2,False,40,per_checkpoint
alpha05,525,0.01,18,self_attn.q_proj,541,E_if,520,-5,False,80,per_checkpoint
alpha05,210,0.025,18,self_attn.q_proj,541,E_if,207,-3,False,80,per_checkpoint
alpha05,70,0.05,18,self_attn.q_proj,541,E_if,69,-1,False,80,per_checkpoint
alpha05,11,0.1,18,self_attn.q_proj,541,E_if,11,0,False,80,per_checkpoint
alpha05,273,0.01,18,self_attn.k_proj,541,E_if,270,-3,False,80,per_checkpoint
alpha05,123,0.025,18,self_attn.k_proj,541,E_if,122,-1,False,80,per_checkpoint
alpha05,50,0.05,18,self_attn.k_proj,541,E_if,50,0,False,80,per_checkpoint
alpha05,16,0.1,18,self_attn.k_proj,541,E_if,15,-1,False,80,per_checkpoint
alpha05,589,0.01,18,self_attn.v_proj,541,E_if,584,-5,False,80,per_checkpoint
alpha05,404,0.025,18,self_attn.v_proj,541,E_if,399,-5,False,80,per_checkpoint
alpha05,253,0.05,18,self_attn.v_proj,541,E_if,249,-4,False,80,per_checkpoint
alpha05,116,0.1,18,self_attn.v_proj,541,E_if,113,-3,False,80,per_checkpoint
alpha05,1349,0.01,18,self_attn.o_proj,541,E_if,1342,-7,False,80,per_checkpoint
alpha05,971,0.025,18,self_attn.o_proj,541,E_if,964,-7,False,80,per_checkpoint
alpha05,673,0.05,18,self_attn.o_proj,541,E_if,668,-5,False,80,per_checkpoint
alpha05,388,0.1,18,self_attn.o_proj,541,E_if,383,-5,False,80,per_checkpoint
alpha05,1529,0.01,18,mlp.gate_proj,541,E_if,1515,-14,False,80,per_checkpoint
alpha05,1006,0.025,18,mlp.gate_proj,541,E_if,990,-16,False,80,per_checkpoint
alpha05,584,0.05,18,mlp.gate_proj,541,E_if,570,-14,False,80,per_checkpoint
alpha05,228,0.1,18,mlp.gate_proj,541,E_if,219,-9,False,80,per_checkpoint
alpha05,1934,0.01,18,mlp.up_proj,541,E_if,1926,-8,False,80,per_checkpoint
alpha05,1522,0.025,18,mlp.up_proj,541,E_if,1513,-9,False,80,per_checkpoint
alpha05,1128,0.05,18,mlp.up_proj,541,E_if,1118,-10,False,80,per_checkpoint
alpha05,696,0.1,18,mlp.up_proj,541,E_if,687,-9,False,80,per_checkpoint
alpha05,2024,0.01,18,mlp.down_proj,541,E_if,2019,-5,False,80,per_checkpoint
alpha05,1649,0.025,18,mlp.down_proj,541,E_if,1643,-6,False,80,per_checkpoint
alpha05,1274,0.05,18,mlp.down_proj,541,E_if,1267,-7,False,80,per_checkpoint
alpha05,839,0.1,18,mlp.down_proj,541,E_if,832,-7,False,80,per_checkpoint
alpha05,525,0.01,18,self_attn.q_proj,541,E_if,511,-14,False,160,per_checkpoint
alpha05,210,0.025,18,self_attn.q_proj,541,E_if,202,-8,False,160,per_checkpoint
alpha05,70,0.05,18,self_attn.q_proj,541,E_if,66,-4,False,160,per_checkpoint
alpha05,11,0.1,18,self_attn.q_proj,541,E_if,10,-1,False,160,per_checkpoint
alpha05,273,0.01,18,self_attn.k_proj,541,E_if,267,-6,False,160,per_checkpoint
alpha05,123,0.025,18,self_attn.k_proj,541,E_if,120,-3,False,160,per_checkpoint
alpha05,50,0.05,18,self_attn.k_proj,541,E_if,49,-1,False,160,per_checkpoint
alpha05,16,0.1,18,self_attn.k_proj,541,E_if,15,-1,False,160,per_checkpoint
alpha05,589,0.01,18,self_attn.v_proj,541,E_if,581,-8,False,160,per_checkpoint
alpha05,404,0.025,18,self_attn.v_proj,541,E_if,396,-8,False,160,per_checkpoint
alpha05,253,0.05,18,self_attn.v_proj,541,E_if,246,-7,False,160,per_checkpoint
alpha05,116,0.1,18,self_attn.v_proj,541,E_if,111,-5,False,160,per_checkpoint
alpha05,1349,0.01,18,self_attn.o_proj,541,E_if,1333,-16,False,160,per_checkpoint
alpha05,971,0.025,18,self_attn.o_proj,541,E_if,956,-15,False,160,per_checkpoint
alpha05,673,0.05,18,self_attn.o_proj,541,E_if,659,-14,False,160,per_checkpoint
alpha05,388,0.1,18,self_attn.o_proj,541,E_if,376,-12,False,160,per_checkpoint
alpha05,1529,0.01,18,mlp.gate_proj,541,E_if,1511,-18,False,160,per_checkpoint
alpha05,1006,0.025,18,mlp.gate_proj,541,E_if,985,-21,False,160,per_checkpoint
alpha05,584,0.05,18,mlp.gate_proj,541,E_if,566,-18,False,160,per_checkpoint
alpha05,228,0.1,18,mlp.gate_proj,541,E_if,216,-12,False,160,per_checkpoint
alpha05,1934,0.01,18,mlp.up_proj,541,E_if,1923,-11,False,160,per_checkpoint
alpha05,1522,0.025,18,mlp.up_proj,541,E_if,1509,-13,False,160,per_checkpoint
alpha05,1128,0.05,18,mlp.up_proj,541,E_if,1114,-14,False,160,per_checkpoint
alpha05,696,0.1,18,mlp.up_proj,541,E_if,683,-13,False,160,per_checkpoint
alpha05,2024,0.01,18,mlp.down_proj,541,E_if,2014,-10,False,160,per_checkpoint
alpha05,1649,0.025,18,mlp.down_proj,541,E_if,1635,-14,False,160,per_checkpoint
alpha05,1274,0.05,18,mlp.down_proj,541,E_if,1258,-16,False,160,per_checkpoint
alpha05,839,0.1,18,mlp.down_proj,541,E_if,823,-16,False,160,per_checkpoint
alpha05,525,0.01,18,self_attn.q_proj,541,E_if,500,-25,False,320,per_checkpoint
alpha05,210,0.025,18,self_attn.q_proj,541,E_if,194,-16,False,320,per_checkpoint
alpha05,70,0.05,18,self_attn.q_proj,541,E_if,63,-7,False,320,per_checkpoint
alpha05,11,0.1,18,self_attn.q_proj,541,E_if,9,-2,False,320,per_checkpoint
alpha05,273,0.01,18,self_attn.k_proj,541,E_if,262,-11,False,320,per_checkpoint
alpha05,123,0.025,18,self_attn.k_proj,541,E_if,117,-6,False,320,per_checkpoint
alpha05,50,0.05,18,self_attn.k_proj,541,E_if,47,-3,False,320,per_checkpoint
alpha05,16,0.1,18,self_attn.k_proj,541,E_if,14,-2,False,320,per_checkpoint
alpha05,589,0.01,18,self_attn.v_proj,541,E_if,576,-13,False,320,per_checkpoint
alpha05,404,0.025,18,self_attn.v_proj,541,E_if,390,-14,False,320,per_checkpoint
alpha05,253,0.05,18,self_attn.v_proj,541,E_if,240,-13,False,320,per_checkpoint
alpha05,116,0.1,18,self_attn.v_proj,541,E_if,107,-9,False,320,per_checkpoint
alpha05,1349,0.01,18,self_attn.o_proj,541,E_if,1324,-25,False,320,per_checkpoint
alpha05,971,0.025,18,self_attn.o_proj,541,E_if,946,-25,False,320,per_checkpoint
alpha05,673,0.05,18,self_attn.o_proj,541,E_if,650,-23,False,320,per_checkpoint
alpha05,388,0.1,18,self_attn.o_proj,541,E_if,369,-19,False,320,per_checkpoint
alpha05,1529,0.01,18,mlp.gate_proj,541,E_if,1509,-20,False,320,per_checkpoint
alpha05,1006,0.025,18,mlp.gate_proj,541,E_if,984,-22,False,320,per_checkpoint
alpha05,584,0.05,18,mlp.gate_proj,541,E_if,565,-19,False,320,per_checkpoint
alpha05,228,0.1,18,mlp.gate_proj,541,E_if,216,-12,False,320,per_checkpoint
alpha05,1934,0.01,18,mlp.up_proj,541,E_if,1922,-12,False,320,per_checkpoint
alpha05,1522,0.025,18,mlp.up_proj,541,E_if,1507,-15,False,320,per_checkpoint
alpha05,1128,0.05,18,mlp.up_proj,541,E_if,1111,-17,False,320,per_checkpoint
alpha05,696,0.1,18,mlp.up_proj,541,E_if,680,-16,False,320,per_checkpoint
alpha05,2024,0.01,18,mlp.down_proj,541,E_if,2006,-18,False,320,per_checkpoint
alpha05,1649,0.025,18,mlp.down_proj,541,E_if,1624,-25,False,320,per_checkpoint
alpha05,1274,0.05,18,mlp.down_proj,541,E_if,1245,-29,False,320,per_checkpoint
alpha05,839,0.1,18,mlp.down_proj,541,E_if,809,-30,False,320,per_checkpoint
alpha05,728,0.01,18,self_attn.q_proj,128,E_general,728,0,True,0,per_checkpoint
alpha05,355,0.025,18,self_attn.q_proj,128,E_general,355,0,True,0,per_checkpoint
alpha05,144,0.05,18,self_attn.q_proj,128,E_general,144,0,True,0,per_checkpoint
alpha05,33,0.1,18,self_attn.q_proj,128,E_general,33,0,True,0,per_checkpoint
alpha05,400,0.01,18,self_attn.k_proj,128,E_general,400,0,True,0,per_checkpoint
alpha05,227,0.025,18,self_attn.k_proj,128,E_general,227,0,True,0,per_checkpoint
alpha05,113,0.05,18,self_attn.k_proj,128,E_general,113,0,True,0,per_checkpoint
alpha05,39,0.1,18,self_attn.k_proj,128,E_general,39,0,True,0,per_checkpoint
alpha05,731,0.01,18,self_attn.v_proj,128,E_general,731,0,True,0,per_checkpoint
alpha05,573,0.025,18,self_attn.v_proj,128,E_general,573,0,True,0,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_general,431,0,True,0,per_checkpoint
alpha05,277,0.1,18,self_attn.v_proj,128,E_general,277,0,True,0,per_checkpoint
alpha05,1546,0.01,18,self_attn.o_proj,128,E_general,1546,0,True,0,per_checkpoint
alpha05,1186,0.025,18,self_attn.o_proj,128,E_general,1186,0,True,0,per_checkpoint
alpha05,890,0.05,18,self_attn.o_proj,128,E_general,890,0,True,0,per_checkpoint
alpha05,589,0.1,18,self_attn.o_proj,128,E_general,589,0,True,0,per_checkpoint
alpha05,1641,0.01,18,mlp.gate_proj,128,E_general,1641,0,True,0,per_checkpoint
alpha05,1133,0.025,18,mlp.gate_proj,128,E_general,1133,0,True,0,per_checkpoint
alpha05,701,0.05,18,mlp.gate_proj,128,E_general,701,0,True,0,per_checkpoint
alpha05,300,0.1,18,mlp.gate_proj,128,E_general,300,0,True,0,per_checkpoint
alpha05,2064,0.01,18,mlp.up_proj,128,E_general,2064,0,True,0,per_checkpoint
alpha05,1706,0.025,18,mlp.up_proj,128,E_general,1706,0,True,0,per_checkpoint
alpha05,1344,0.05,18,mlp.up_proj,128,E_general,1344,0,True,0,per_checkpoint
alpha05,921,0.1,18,mlp.up_proj,128,E_general,921,0,True,0,per_checkpoint
alpha05,2190,0.01,18,mlp.down_proj,128,E_general,2190,0,True,0,per_checkpoint
alpha05,1901,0.025,18,mlp.down_proj,128,E_general,1901,0,True,0,per_checkpoint
alpha05,1590,0.05,18,mlp.down_proj,128,E_general,1590,0,True,0,per_checkpoint
alpha05,1200,0.1,18,mlp.down_proj,128,E_general,1200,0,True,0,per_checkpoint
alpha05,728,0.01,18,self_attn.q_proj,128,E_general,727,-1,False,5,per_checkpoint
alpha05,355,0.025,18,self_attn.q_proj,128,E_general,354,-1,False,5,per_checkpoint
alpha05,144,0.05,18,self_attn.q_proj,128,E_general,144,0,False,5,per_checkpoint
alpha05,33,0.1,18,self_attn.q_proj,128,E_general,33,0,False,5,per_checkpoint
alpha05,400,0.01,18,self_attn.k_proj,128,E_general,399,-1,False,5,per_checkpoint
alpha05,227,0.025,18,self_attn.k_proj,128,E_general,226,-1,False,5,per_checkpoint
alpha05,113,0.05,18,self_attn.k_proj,128,E_general,113,0,False,5,per_checkpoint
alpha05,39,0.1,18,self_attn.k_proj,128,E_general,39,0,False,5,per_checkpoint
alpha05,731,0.01,18,self_attn.v_proj,128,E_general,731,0,False,5,per_checkpoint
alpha05,573,0.025,18,self_attn.v_proj,128,E_general,572,-1,False,5,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_general,430,-1,False,5,per_checkpoint
alpha05,277,0.1,18,self_attn.v_proj,128,E_general,277,0,False,5,per_checkpoint
alpha05,1546,0.01,18,self_attn.o_proj,128,E_general,1546,0,False,5,per_checkpoint
alpha05,1186,0.025,18,self_attn.o_proj,128,E_general,1186,0,False,5,per_checkpoint
alpha05,890,0.05,18,self_attn.o_proj,128,E_general,890,0,False,5,per_checkpoint
alpha05,589,0.1,18,self_attn.o_proj,128,E_general,589,0,False,5,per_checkpoint
alpha05,1641,0.01,18,mlp.gate_proj,128,E_general,1639,-2,False,5,per_checkpoint
alpha05,1133,0.025,18,mlp.gate_proj,128,E_general,1131,-2,False,5,per_checkpoint
alpha05,701,0.05,18,mlp.gate_proj,128,E_general,699,-2,False,5,per_checkpoint
alpha05,300,0.1,18,mlp.gate_proj,128,E_general,298,-2,False,5,per_checkpoint
alpha05,2064,0.01,18,mlp.up_proj,128,E_general,2063,-1,False,5,per_checkpoint
alpha05,1706,0.025,18,mlp.up_proj,128,E_general,1705,-1,False,5,per_checkpoint
alpha05,1344,0.05,18,mlp.up_proj,128,E_general,1343,-1,False,5,per_checkpoint
alpha05,921,0.1,18,mlp.up_proj,128,E_general,919,-2,False,5,per_checkpoint
alpha05,2190,0.01,18,mlp.down_proj,128,E_general,2189,-1,False,5,per_checkpoint
alpha05,1901,0.025,18,mlp.down_proj,128,E_general,1899,-2,False,5,per_checkpoint
alpha05,1590,0.05,18,mlp.down_proj,128,E_general,1589,-1,False,5,per_checkpoint
alpha05,1200,0.1,18,mlp.down_proj,128,E_general,1199,-1,False,5,per_checkpoint
alpha05,728,0.01,18,self_attn.q_proj,128,E_general,723,-5,False,20,per_checkpoint
alpha05,355,0.025,18,self_attn.q_proj,128,E_general,352,-3,False,20,per_checkpoint
alpha05,144,0.05,18,self_attn.q_proj,128,E_general,143,-1,False,20,per_checkpoint
alpha05,33,0.1,18,self_attn.q_proj,128,E_general,33,0,False,20,per_checkpoint
alpha05,400,0.01,18,self_attn.k_proj,128,E_general,399,-1,False,20,per_checkpoint
alpha05,227,0.025,18,self_attn.k_proj,128,E_general,226,-1,False,20,per_checkpoint
alpha05,113,0.05,18,self_attn.k_proj,128,E_general,113,0,False,20,per_checkpoint
alpha05,39,0.1,18,self_attn.k_proj,128,E_general,39,0,False,20,per_checkpoint
alpha05,731,0.01,18,self_attn.v_proj,128,E_general,730,-1,False,20,per_checkpoint
alpha05,573,0.025,18,self_attn.v_proj,128,E_general,571,-2,False,20,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_general,429,-2,False,20,per_checkpoint
alpha05,277,0.1,18,self_attn.v_proj,128,E_general,276,-1,False,20,per_checkpoint
alpha05,1546,0.01,18,self_attn.o_proj,128,E_general,1545,-1,False,20,per_checkpoint
alpha05,1186,0.025,18,self_attn.o_proj,128,E_general,1185,-1,False,20,per_checkpoint
alpha05,890,0.05,18,self_attn.o_proj,128,E_general,888,-2,False,20,per_checkpoint
alpha05,589,0.1,18,self_attn.o_proj,128,E_general,588,-1,False,20,per_checkpoint
alpha05,1641,0.01,18,mlp.gate_proj,128,E_general,1635,-6,False,20,per_checkpoint
alpha05,1133,0.025,18,mlp.gate_proj,128,E_general,1126,-7,False,20,per_checkpoint
alpha05,701,0.05,18,mlp.gate_proj,128,E_general,694,-7,False,20,per_checkpoint
alpha05,300,0.1,18,mlp.gate_proj,128,E_general,295,-5,False,20,per_checkpoint
alpha05,2064,0.01,18,mlp.up_proj,128,E_general,2061,-3,False,20,per_checkpoint
alpha05,1706,0.025,18,mlp.up_proj,128,E_general,1702,-4,False,20,per_checkpoint
alpha05,1344,0.05,18,mlp.up_proj,128,E_general,1340,-4,False,20,per_checkpoint
alpha05,921,0.1,18,mlp.up_proj,128,E_general,917,-4,False,20,per_checkpoint
alpha05,2190,0.01,18,mlp.down_proj,128,E_general,2189,-1,False,20,per_checkpoint
alpha05,1901,0.025,18,mlp.down_proj,128,E_general,1899,-2,False,20,per_checkpoint
alpha05,1590,0.05,18,mlp.down_proj,128,E_general,1588,-2,False,20,per_checkpoint
alpha05,1200,0.1,18,mlp.down_proj,128,E_general,1199,-1,False,20,per_checkpoint
alpha05,728,0.01,18,self_attn.q_proj,128,E_general,721,-7,False,40,per_checkpoint
alpha05,355,0.025,18,self_attn.q_proj,128,E_general,350,-5,False,40,per_checkpoint
alpha05,144,0.05,18,self_attn.q_proj,128,E_general,142,-2,False,40,per_checkpoint
alpha05,33,0.1,18,self_attn.q_proj,128,E_general,33,0,False,40,per_checkpoint
alpha05,400,0.01,18,self_attn.k_proj,128,E_general,398,-2,False,40,per_checkpoint
alpha05,227,0.025,18,self_attn.k_proj,128,E_general,226,-1,False,40,per_checkpoint
alpha05,113,0.05,18,self_attn.k_proj,128,E_general,113,0,False,40,per_checkpoint
alpha05,39,0.1,18,self_attn.k_proj,128,E_general,39,0,False,40,per_checkpoint
alpha05,731,0.01,18,self_attn.v_proj,128,E_general,729,-2,False,40,per_checkpoint
alpha05,573,0.025,18,self_attn.v_proj,128,E_general,570,-3,False,40,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_general,428,-3,False,40,per_checkpoint
alpha05,277,0.1,18,self_attn.v_proj,128,E_general,274,-3,False,40,per_checkpoint
alpha05,1546,0.01,18,self_attn.o_proj,128,E_general,1543,-3,False,40,per_checkpoint
alpha05,1186,0.025,18,self_attn.o_proj,128,E_general,1183,-3,False,40,per_checkpoint
alpha05,890,0.05,18,self_attn.o_proj,128,E_general,887,-3,False,40,per_checkpoint
alpha05,589,0.1,18,self_attn.o_proj,128,E_general,586,-3,False,40,per_checkpoint
alpha05,1641,0.01,18,mlp.gate_proj,128,E_general,1633,-8,False,40,per_checkpoint
alpha05,1133,0.025,18,mlp.gate_proj,128,E_general,1124,-9,False,40,per_checkpoint
alpha05,701,0.05,18,mlp.gate_proj,128,E_general,692,-9,False,40,per_checkpoint
alpha05,300,0.1,18,mlp.gate_proj,128,E_general,294,-6,False,40,per_checkpoint
alpha05,2064,0.01,18,mlp.up_proj,128,E_general,2060,-4,False,40,per_checkpoint
alpha05,1706,0.025,18,mlp.up_proj,128,E_general,1701,-5,False,40,per_checkpoint
alpha05,1344,0.05,18,mlp.up_proj,128,E_general,1338,-6,False,40,per_checkpoint
alpha05,921,0.1,18,mlp.up_proj,128,E_general,915,-6,False,40,per_checkpoint
alpha05,2190,0.01,18,mlp.down_proj,128,E_general,2188,-2,False,40,per_checkpoint
alpha05,1901,0.025,18,mlp.down_proj,128,E_general,1898,-3,False,40,per_checkpoint
alpha05,1590,0.05,18,mlp.down_proj,128,E_general,1586,-4,False,40,per_checkpoint
alpha05,1200,0.1,18,mlp.down_proj,128,E_general,1196,-4,False,40,per_checkpoint
alpha05,728,0.01,18,self_attn.q_proj,128,E_general,716,-12,False,80,per_checkpoint
alpha05,355,0.025,18,self_attn.q_proj,128,E_general,346,-9,False,80,per_checkpoint
alpha05,144,0.05,18,self_attn.q_proj,128,E_general,140,-4,False,80,per_checkpoint
alpha05,33,0.1,18,self_attn.q_proj,128,E_general,32,-1,False,80,per_checkpoint
alpha05,400,0.01,18,self_attn.k_proj,128,E_general,397,-3,False,80,per_checkpoint
alpha05,227,0.025,18,self_attn.k_proj,128,E_general,225,-2,False,80,per_checkpoint
alpha05,113,0.05,18,self_attn.k_proj,128,E_general,112,-1,False,80,per_checkpoint
alpha05,39,0.1,18,self_attn.k_proj,128,E_general,39,0,False,80,per_checkpoint
alpha05,731,0.01,18,self_attn.v_proj,128,E_general,728,-3,False,80,per_checkpoint
alpha05,573,0.025,18,self_attn.v_proj,128,E_general,569,-4,False,80,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_general,426,-5,False,80,per_checkpoint
alpha05,277,0.1,18,self_attn.v_proj,128,E_general,273,-4,False,80,per_checkpoint
alpha05,1546,0.01,18,self_attn.o_proj,128,E_general,1541,-5,False,80,per_checkpoint
alpha05,1186,0.025,18,self_attn.o_proj,128,E_general,1181,-5,False,80,per_checkpoint
alpha05,890,0.05,18,self_attn.o_proj,128,E_general,885,-5,False,80,per_checkpoint
alpha05,589,0.1,18,self_attn.o_proj,128,E_general,585,-4,False,80,per_checkpoint
alpha05,1641,0.01,18,mlp.gate_proj,128,E_general,1633,-8,False,80,per_checkpoint
alpha05,1133,0.025,18,mlp.gate_proj,128,E_general,1123,-10,False,80,per_checkpoint
alpha05,701,0.05,18,mlp.gate_proj,128,E_general,692,-9,False,80,per_checkpoint
alpha05,300,0.1,18,mlp.gate_proj,128,E_general,293,-7,False,80,per_checkpoint
alpha05,2064,0.01,18,mlp.up_proj,128,E_general,2060,-4,False,80,per_checkpoint
alpha05,1706,0.025,18,mlp.up_proj,128,E_general,1701,-5,False,80,per_checkpoint
alpha05,1344,0.05,18,mlp.up_proj,128,E_general,1338,-6,False,80,per_checkpoint
alpha05,921,0.1,18,mlp.up_proj,128,E_general,914,-7,False,80,per_checkpoint
alpha05,2190,0.01,18,mlp.down_proj,128,E_general,2187,-3,False,80,per_checkpoint
alpha05,1901,0.025,18,mlp.down_proj,128,E_general,1896,-5,False,80,per_checkpoint
alpha05,1590,0.05,18,mlp.down_proj,128,E_general,1584,-6,False,80,per_checkpoint
alpha05,1200,0.1,18,mlp.down_proj,128,E_general,1194,-6,False,80,per_checkpoint
alpha05,728,0.01,18,self_attn.q_proj,128,E_general,709,-19,False,160,per_checkpoint
alpha05,355,0.025,18,self_attn.q_proj,128,E_general,340,-15,False,160,per_checkpoint
alpha05,144,0.05,18,self_attn.q_proj,128,E_general,136,-8,False,160,per_checkpoint
alpha05,33,0.1,18,self_attn.q_proj,128,E_general,30,-3,False,160,per_checkpoint
alpha05,400,0.01,18,self_attn.k_proj,128,E_general,395,-5,False,160,per_checkpoint
alpha05,227,0.025,18,self_attn.k_proj,128,E_general,223,-4,False,160,per_checkpoint
alpha05,113,0.05,18,self_attn.k_proj,128,E_general,111,-2,False,160,per_checkpoint
alpha05,39,0.1,18,self_attn.k_proj,128,E_general,38,-1,False,160,per_checkpoint
alpha05,731,0.01,18,self_attn.v_proj,128,E_general,726,-5,False,160,per_checkpoint
alpha05,573,0.025,18,self_attn.v_proj,128,E_general,566,-7,False,160,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_general,423,-8,False,160,per_checkpoint
alpha05,277,0.1,18,self_attn.v_proj,128,E_general,270,-7,False,160,per_checkpoint
alpha05,1546,0.01,18,self_attn.o_proj,128,E_general,1536,-10,False,160,per_checkpoint
alpha05,1186,0.025,18,self_attn.o_proj,128,E_general,1176,-10,False,160,per_checkpoint
alpha05,890,0.05,18,self_attn.o_proj,128,E_general,880,-10,False,160,per_checkpoint
alpha05,589,0.1,18,self_attn.o_proj,128,E_general,580,-9,False,160,per_checkpoint
alpha05,1641,0.01,18,mlp.gate_proj,128,E_general,1632,-9,False,160,per_checkpoint
alpha05,1133,0.025,18,mlp.gate_proj,128,E_general,1121,-12,False,160,per_checkpoint
alpha05,701,0.05,18,mlp.gate_proj,128,E_general,689,-12,False,160,per_checkpoint
alpha05,300,0.1,18,mlp.gate_proj,128,E_general,291,-9,False,160,per_checkpoint
alpha05,2064,0.01,18,mlp.up_proj,128,E_general,2060,-4,False,160,per_checkpoint
alpha05,1706,0.025,18,mlp.up_proj,128,E_general,1700,-6,False,160,per_checkpoint
alpha05,1344,0.05,18,mlp.up_proj,128,E_general,1338,-6,False,160,per_checkpoint
alpha05,921,0.1,18,mlp.up_proj,128,E_general,914,-7,False,160,per_checkpoint
alpha05,2190,0.01,18,mlp.down_proj,128,E_general,2185,-5,False,160,per_checkpoint
alpha05,1901,0.025,18,mlp.down_proj,128,E_general,1893,-8,False,160,per_checkpoint
alpha05,1590,0.05,18,mlp.down_proj,128,E_general,1581,-9,False,160,per_checkpoint
alpha05,1200,0.1,18,mlp.down_proj,128,E_general,1189,-11,False,160,per_checkpoint
alpha05,728,0.01,18,self_attn.q_proj,128,E_general,701,-27,False,320,per_checkpoint
alpha05,355,0.025,18,self_attn.q_proj,128,E_general,334,-21,False,320,per_checkpoint
alpha05,144,0.05,18,self_attn.q_proj,128,E_general,132,-12,False,320,per_checkpoint
alpha05,33,0.1,18,self_attn.q_proj,128,E_general,29,-4,False,320,per_checkpoint
alpha05,400,0.01,18,self_attn.k_proj,128,E_general,391,-9,False,320,per_checkpoint
alpha05,227,0.025,18,self_attn.k_proj,128,E_general,220,-7,False,320,per_checkpoint
alpha05,113,0.05,18,self_attn.k_proj,128,E_general,108,-5,False,320,per_checkpoint
alpha05,39,0.1,18,self_attn.k_proj,128,E_general,37,-2,False,320,per_checkpoint
alpha05,731,0.01,18,self_attn.v_proj,128,E_general,723,-8,False,320,per_checkpoint
alpha05,573,0.025,18,self_attn.v_proj,128,E_general,562,-11,False,320,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_general,419,-12,False,320,per_checkpoint
alpha05,277,0.1,18,self_attn.v_proj,128,E_general,266,-11,False,320,per_checkpoint
alpha05,1546,0.01,18,self_attn.o_proj,128,E_general,1530,-16,False,320,per_checkpoint
alpha05,1186,0.025,18,self_attn.o_proj,128,E_general,1170,-16,False,320,per_checkpoint
alpha05,890,0.05,18,self_attn.o_proj,128,E_general,874,-16,False,320,per_checkpoint
alpha05,589,0.1,18,self_attn.o_proj,128,E_general,574,-15,False,320,per_checkpoint
alpha05,1641,0.01,18,mlp.gate_proj,128,E_general,1628,-13,False,320,per_checkpoint
alpha05,1133,0.025,18,mlp.gate_proj,128,E_general,1117,-16,False,320,per_checkpoint
alpha05,701,0.05,18,mlp.gate_proj,128,E_general,685,-16,False,320,per_checkpoint
alpha05,300,0.1,18,mlp.gate_proj,128,E_general,288,-12,False,320,per_checkpoint
alpha05,2064,0.01,18,mlp.up_proj,128,E_general,2059,-5,False,320,per_checkpoint
alpha05,1706,0.025,18,mlp.up_proj,128,E_general,1698,-8,False,320,per_checkpoint
alpha05,1344,0.05,18,mlp.up_proj,128,E_general,1335,-9,False,320,per_checkpoint
alpha05,921,0.1,18,mlp.up_proj,128,E_general,911,-10,False,320,per_checkpoint
alpha05,2190,0.01,18,mlp.down_proj,128,E_general,2182,-8,False,320,per_checkpoint
alpha05,1901,0.025,18,mlp.down_proj,128,E_general,1889,-12,False,320,per_checkpoint
alpha05,1590,0.05,18,mlp.down_proj,128,E_general,1575,-15,False,320,per_checkpoint
alpha05,1200,0.1,18,mlp.down_proj,128,E_general,1183,-17,False,320,per_checkpoint
