arm,base_r_epsilon,delta_from_base,epsilon,layer,module,n_samples,probe,r_epsilon,step,track
seqkd,153,-2,0.025,7,self_attn.q_proj,32,E_math,151,20,per_checkpoint
seqkd,65,-1,0.05,7,self_attn.q_proj,32,E_math,64,20,per_checkpoint
seqkd,17,0,0.1,7,self_attn.q_proj,32,E_math,17,20,per_checkpoint
seqkd,233,-2,0.01,7,self_attn.k_proj,32,E_math,231,20,per_checkpoint
seqkd,120,-1,0.025,7,self_attn.k_proj,32,E_math,119,20,per_checkpoint
seqkd,58,-1,0.05,7,self_attn.k_proj,32,E_math,57,20,per_checkpoint
seqkd,20,0,0.1,7,self_attn.k_proj,32,E_math,20,20,per_checkpoint
seqkd,554,-2,0.01,7,self_attn.v_proj,32,E_math,552,20,per_checkpoint
seqkd,410,-3,0.025,7,self_attn.v_proj,32,E_math,407,20,per_checkpoint
seqkd,296,-2,0.05,7,self_attn.v_proj,32,E_math,294,20,per_checkpoint
seqkd,187,-2,0.1,7,self_attn.v_proj,32,E_math,185,20,per_checkpoint
seqkd,715,-3,0.01,7,self_attn.o_proj,32,E_math,712,20,per_checkpoint
seqkd,495,-2,0.025,7,self_attn.o_proj,32,E_math,493,20,per_checkpoint
seqkd,341,-2,0.05,7,self_attn.o_proj,32,E_math,339,20,per_checkpoint
seqkd,205,-1,0.1,7,self_attn.o_proj,32,E_math,204,20,per_checkpoint
seqkd,707,-10,0.01,7,mlp.gate_proj,32,E_math,697,20,per_checkpoint
seqkd,437,-10,0.025,7,mlp.gate_proj,32,E_math,427,20,per_checkpoint
seqkd,249,-8,0.05,7,mlp.gate_proj,32,E_math,241,20,per_checkpoint
seqkd,103,-5,0.1,7,mlp.gate_proj,32,E_math,98,20,per_checkpoint
seqkd,1010,-5,0.01,7,mlp.up_proj,32,E_math,1005,20,per_checkpoint
seqkd,747,-6,0.025,7,mlp.up_proj,32,E_math,741,20,per_checkpoint
seqkd,536,-6,0.05,7,mlp.up_proj,32,E_math,530,20,per_checkpoint
seqkd,331,-5,0.1,7,mlp.up_proj,32,E_math,326,20,per_checkpoint
seqkd,1232,-4,0.01,7,mlp.down_proj,32,E_math,1228,20,per_checkpoint
seqkd,969,-5,0.025,7,mlp.down_proj,32,E_math,964,20,per_checkpoint
seqkd,752,-6,0.05,7,mlp.down_proj,32,E_math,746,20,per_checkpoint
seqkd,526,-6,0.1,7,mlp.down_proj,32,E_math,520,20,per_checkpoint
seqkd,391,-3,0.01,14,self_attn.q_proj,32,E_math,388,20,per_checkpoint
seqkd,208,-2,0.025,14,self_attn.q_proj,32,E_math,206,20,per_checkpoint
seqkd,103,-1,0.05,14,self_attn.q_proj,32,E_math,102,20,per_checkpoint
seqkd,38,0,0.1,14,self_attn.q_proj,32,E_math,38,20,per_checkpoint
seqkd,263,-1,0.01,14,self_attn.k_proj,32,E_math,262,20,per_checkpoint
seqkd,150,0,0.025,14,self_attn.k_proj,32,E_math,150,20,per_checkpoint
seqkd,84,-1,0.05,14,self_attn.k_proj,32,E_math,83,20,per_checkpoint
seqkd,38,0,0.1,14,self_attn.k_proj,32,E_math,38,20,per_checkpoint
seqkd,659,0,0.01,14,self_attn.v_proj,32,E_math,659,20,per_checkpoint
seqkd,517,-1,0.025,14,self_attn.v_proj,32,E_math,516,20,per_checkpoint
seqkd,397,0,0.05,14,self_attn.v_proj,32,E_math,397,20,per_checkpoint
seqkd,273,0,0.1,14,self_attn.v_proj,32,E_math,273,20,per_checkpoint
seqkd,848,4,0.01,14,self_attn.o_proj,32,E_math,852,20,per_checkpoint
seqkd,618,4,0.025,14,self_attn.o_proj,32,E_math,622,20,per_checkpoint
seqkd,447,4,0.05,14,self_attn.o_proj,32,E_math,451,20,per_checkpoint
seqkd,289,3,0.1,14,self_attn.o_proj,32,E_math,292,20,per_checkpoint
seqkd,588,-1,0.01,14,mlp.gate_proj,32,E_math,587,20,per_checkpoint
seqkd,322,0,0.025,14,mlp.gate_proj,32,E_math,322,20,per_checkpoint
seqkd,158,0,0.05,14,mlp.gate_proj,32,E_math,158,20,per_checkpoint
seqkd,49,0,0.1,14,mlp.gate_proj,32,E_math,49,20,per_checkpoint
seqkd,1024,-2,0.01,14,mlp.up_proj,32,E_math,1022,20,per_checkpoint
seqkd,752,-1,0.025,14,mlp.up_proj,32,E_math,751,20,per_checkpoint
seqkd,535,-1,0.05,14,mlp.up_proj,32,E_math,534,20,per_checkpoint
seqkd,326,0,0.1,14,mlp.up_proj,32,E_math,326,20,per_checkpoint
seqkd,1191,-2,0.01,14,mlp.down_proj,32,E_math,1189,20,per_checkpoint
seqkd,928,-3,0.025,14,mlp.down_proj,32,E_math,925,20,per_checkpoint
seqkd,711,-2,0.05,14,mlp.down_proj,32,E_math,709,20,per_checkpoint
seqkd,489,-2,0.1,14,mlp.down_proj,32,E_math,487,20,per_checkpoint
seqkd,396,-6,0.01,21,self_attn.q_proj,32,E_math,390,20,per_checkpoint
seqkd,207,-5,0.025,21,self_attn.q_proj,32,E_math,202,20,per_checkpoint
seqkd,97,-3,0.05,21,self_attn.q_proj,32,E_math,94,20,per_checkpoint
seqkd,29,-1,0.1,21,self_attn.q_proj,32,E_math,28,20,per_checkpoint
seqkd,274,-3,0.01,21,self_attn.k_proj,32,E_math,271,20,per_checkpoint
seqkd,151,-2,0.025,21,self_attn.k_proj,32,E_math,149,20,per_checkpoint
seqkd,77,-2,0.05,21,self_attn.k_proj,32,E_math,75,20,per_checkpoint
seqkd,29,0,0.1,21,self_attn.k_proj,32,E_math,29,20,per_checkpoint
seqkd,578,-2,0.01,21,self_attn.v_proj,32,E_math,576,20,per_checkpoint
seqkd,438,-2,0.025,21,self_attn.v_proj,32,E_math,436,20,per_checkpoint
seqkd,327,-2,0.05,21,self_attn.v_proj,32,E_math,325,20,per_checkpoint
seqkd,218,-1,0.1,21,self_attn.v_proj,32,E_math,217,20,per_checkpoint
seqkd,702,-1,0.01,21,self_attn.o_proj,32,E_math,701,20,per_checkpoint
seqkd,493,0,0.025,21,self_attn.o_proj,32,E_math,493,20,per_checkpoint
seqkd,346,1,0.05,21,self_attn.o_proj,32,E_math,347,20,per_checkpoint
seqkd,215,1,0.1,21,self_attn.o_proj,32,E_math,216,20,per_checkpoint
seqkd,771,-7,0.01,21,mlp.gate_proj,32,E_math,764,20,per_checkpoint
seqkd,497,-6,0.025,21,mlp.gate_proj,32,E_math,491,20,per_checkpoint
seqkd,302,-5,0.05,21,mlp.gate_proj,32,E_math,297,20,per_checkpoint
seqkd,139,-3,0.1,21,mlp.gate_proj,32,E_math,136,20,per_checkpoint
seqkd,974,-6,0.01,21,mlp.up_proj,32,E_math,968,20,per_checkpoint
seqkd,703,-5,0.025,21,mlp.up_proj,32,E_math,698,20,per_checkpoint
seqkd,494,-5,0.05,21,mlp.up_proj,32,E_math,489,20,per_checkpoint
seqkd,296,-4,0.1,21,mlp.up_proj,32,E_math,292,20,per_checkpoint
seqkd,1106,-4,0.01,21,mlp.down_proj,32,E_math,1102,20,per_checkpoint
seqkd,839,-4,0.025,21,mlp.down_proj,32,E_math,835,20,per_checkpoint
seqkd,625,-5,0.05,21,mlp.down_proj,32,E_math,620,20,per_checkpoint
seqkd,412,-4,0.1,21,mlp.down_proj,32,E_math,408,20,per_checkpoint
seqkd,363,-3,0.01,7,self_attn.q_proj,30,E_math_hard_v2,360,20,per_checkpoint
seqkd,159,-2,0.025,7,self_attn.q_proj,30,E_math_hard_v2,157,20,per_checkpoint
seqkd,61,0,0.05,7,self_attn.q_proj,30,E_math_hard_v2,61,20,per_checkpoint
seqkd,16,0,0.1,7,self_attn.q_proj,30,E_math_hard_v2,16,20,per_checkpoint
seqkd,247,-2,0.01,7,self_attn.k_proj,30,E_math_hard_v2,245,20,per_checkpoint
seqkd,121,-1,0.025,7,self_attn.k_proj,30,E_math_hard_v2,120,20,per_checkpoint
seqkd,55,-1,0.05,7,self_attn.k_proj,30,E_math_hard_v2,54,20,per_checkpoint
seqkd,18,0,0.1,7,self_attn.k_proj,30,E_math_hard_v2,18,20,per_checkpoint
seqkd,629,-2,0.01,7,self_attn.v_proj,30,E_math_hard_v2,627,20,per_checkpoint
seqkd,469,-3,0.025,7,self_attn.v_proj,30,E_math_hard_v2,466,20,per_checkpoint
seqkd,338,-3,0.05,7,self_attn.v_proj,30,E_math_hard_v2,335,20,per_checkpoint
seqkd,212,-2,0.1,7,self_attn.v_proj,30,E_math_hard_v2,210,20,per_checkpoint
seqkd,948,-3,0.01,7,self_attn.o_proj,30,E_math_hard_v2,945,20,per_checkpoint
seqkd,658,-2,0.025,7,self_attn.o_proj,30,E_math_hard_v2,656,20,per_checkpoint
seqkd,453,-2,0.05,7,self_attn.o_proj,30,E_math_hard_v2,451,20,per_checkpoint
seqkd,272,-2,0.1,7,self_attn.o_proj,30,E_math_hard_v2,270,20,per_checkpoint
seqkd,964,-16,0.01,7,mlp.gate_proj,30,E_math_hard_v2,948,20,per_checkpoint
seqkd,563,-15,0.025,7,mlp.gate_proj,30,E_math_hard_v2,548,20,per_checkpoint
seqkd,302,-12,0.05,7,mlp.gate_proj,30,E_math_hard_v2,290,20,per_checkpoint
seqkd,113,-7,0.1,7,mlp.gate_proj,30,E_math_hard_v2,106,20,per_checkpoint
seqkd,1475,-6,0.01,7,mlp.up_proj,30,E_math_hard_v2,1469,20,per_checkpoint
seqkd,1057,-7,0.025,7,mlp.up_proj,30,E_math_hard_v2,1050,20,per_checkpoint
seqkd,737,-8,0.05,7,mlp.up_proj,30,E_math_hard_v2,729,20,per_checkpoint
seqkd,438,-7,0.1,7,mlp.up_proj,30,E_math_hard_v2,431,20,per_checkpoint
seqkd,1800,-6,0.01,7,mlp.down_proj,30,E_math_hard_v2,1794,20,per_checkpoint
seqkd,1393,-8,0.025,7,mlp.down_proj,30,E_math_hard_v2,1385,20,per_checkpoint
seqkd,1064,-8,0.05,7,mlp.down_proj,30,E_math_hard_v2,1056,20,per_checkpoint
seqkd,731,-8,0.1,7,mlp.down_proj,30,E_math_hard_v2,723,20,per_checkpoint
seqkd,479,-5,0.01,14,self_attn.q_proj,30,E_math_hard_v2,474,20,per_checkpoint
seqkd,246,-4,0.025,14,self_attn.q_proj,30,E_math_hard_v2,242,20,per_checkpoint
seqkd,117,-3,0.05,14,self_attn.q_proj,30,E_math_hard_v2,114,20,per_checkpoint
seqkd,41,-1,0.1,14,self_attn.q_proj,30,E_math_hard_v2,40,20,per_checkpoint
seqkd,298,-3,0.01,14,self_attn.k_proj,30,E_math_hard_v2,295,20,per_checkpoint
seqkd,168,-2,0.025,14,self_attn.k_proj,30,E_math_hard_v2,166,20,per_checkpoint
seqkd,91,-1,0.05,14,self_attn.k_proj,30,E_math_hard_v2,90,20,per_checkpoint
seqkd,40,0,0.1,14,self_attn.k_proj,30,E_math_hard_v2,40,20,per_checkpoint
seqkd,764,-1,0.01,14,self_attn.v_proj,30,E_math_hard_v2,763,20,per_checkpoint
seqkd,620,-1,0.025,14,self_attn.v_proj,30,E_math_hard_v2,619,20,per_checkpoint
seqkd,487,-1,0.05,14,self_attn.v_proj,30,E_math_hard_v2,486,20,per_checkpoint
seqkd,341,0,0.1,14,self_attn.v_proj,30,E_math_hard_v2,341,20,per_checkpoint
seqkd,1177,4,0.01,14,self_attn.o_proj,30,E_math_hard_v2,1181,20,per_checkpoint
seqkd,863,5,0.025,14,self_attn.o_proj,30,E_math_hard_v2,868,20,per_checkpoint
seqkd,627,4,0.05,14,self_attn.o_proj,30,E_math_hard_v2,631,20,per_checkpoint
seqkd,405,3,0.1,14,self_attn.o_proj,30,E_math_hard_v2,408,20,per_checkpoint
seqkd,877,-3,0.01,14,mlp.gate_proj,30,E_math_hard_v2,874,20,per_checkpoint
seqkd,470,-2,0.025,14,mlp.gate_proj,30,E_math_hard_v2,468,20,per_checkpoint
seqkd,225,-2,0.05,14,mlp.gate_proj,30,E_math_hard_v2,223,20,per_checkpoint
seqkd,66,-1,0.1,14,mlp.gate_proj,30,E_math_hard_v2,65,20,per_checkpoint
seqkd,1561,0,0.01,14,mlp.up_proj,30,E_math_hard_v2,1561,20,per_checkpoint
seqkd,1129,-2,0.025,14,mlp.up_proj,30,E_math_hard_v2,1127,20,per_checkpoint
seqkd,792,-1,0.05,14,mlp.up_proj,30,E_math_hard_v2,791,20,per_checkpoint
seqkd,474,-1,0.1,14,mlp.up_proj,30,E_math_hard_v2,473,20,per_checkpoint
seqkd,1802,-2,0.01,14,mlp.down_proj,30,E_math_hard_v2,1800,20,per_checkpoint
seqkd,1392,-4,0.025,14,mlp.down_proj,30,E_math_hard_v2,1388,20,per_checkpoint
seqkd,1060,-4,0.05,14,mlp.down_proj,30,E_math_hard_v2,1056,20,per_checkpoint
seqkd,724,-4,0.1,14,mlp.down_proj,30,E_math_hard_v2,720,20,per_checkpoint
seqkd,515,-11,0.01,21,self_attn.q_proj,30,E_math_hard_v2,504,20,per_checkpoint
seqkd,256,-8,0.025,21,self_attn.q_proj,30,E_math_hard_v2,248,20,per_checkpoint
seqkd,114,-4,0.05,21,self_attn.q_proj,30,E_math_hard_v2,110,20,per_checkpoint
seqkd,32,-1,0.1,21,self_attn.q_proj,30,E_math_hard_v2,31,20,per_checkpoint
seqkd,319,-4,0.01,21,self_attn.k_proj,30,E_math_hard_v2,315,20,per_checkpoint
seqkd,171,-3,0.025,21,self_attn.k_proj,30,E_math_hard_v2,168,20,per_checkpoint
seqkd,83,-2,0.05,21,self_attn.k_proj,30,E_math_hard_v2,81,20,per_checkpoint
seqkd,30,0,0.1,21,self_attn.k_proj,30,E_math_hard_v2,30,20,per_checkpoint
seqkd,685,-3,0.01,21,self_attn.v_proj,30,E_math_hard_v2,682,20,per_checkpoint
seqkd,535,-3,0.025,21,self_attn.v_proj,30,E_math_hard_v2,532,20,per_checkpoint
seqkd,406,-3,0.05,21,self_attn.v_proj,30,E_math_hard_v2,403,20,per_checkpoint
seqkd,274,-2,0.1,21,self_attn.v_proj,30,E_math_hard_v2,272,20,per_checkpoint
seqkd,952,-4,0.01,21,self_attn.o_proj,30,E_math_hard_v2,948,20,per_checkpoint
seqkd,678,-2,0.025,21,self_attn.o_proj,30,E_math_hard_v2,676,20,per_checkpoint
seqkd,480,0,0.05,21,self_attn.o_proj,30,E_math_hard_v2,480,20,per_checkpoint
seqkd,301,1,0.1,21,self_attn.o_proj,30,E_math_hard_v2,302,20,per_checkpoint
seqkd,1206,-11,0.01,21,mlp.gate_proj,30,E_math_hard_v2,1195,20,per_checkpoint
seqkd,770,-9,0.025,21,mlp.gate_proj,30,E_math_hard_v2,761,20,per_checkpoint
seqkd,463,-8,0.05,21,mlp.gate_proj,30,E_math_hard_v2,455,20,per_checkpoint
seqkd,211,-6,0.1,21,mlp.gate_proj,30,E_math_hard_v2,205,20,per_checkpoint
seqkd,1525,-8,0.01,21,mlp.up_proj,30,E_math_hard_v2,1517,20,per_checkpoint
seqkd,1091,-7,0.025,21,mlp.up_proj,30,E_math_hard_v2,1084,20,per_checkpoint
seqkd,758,-7,0.05,21,mlp.up_proj,30,E_math_hard_v2,751,20,per_checkpoint
seqkd,447,-6,0.1,21,mlp.up_proj,30,E_math_hard_v2,441,20,per_checkpoint
seqkd,1719,-9,0.01,21,mlp.down_proj,30,E_math_hard_v2,1710,20,per_checkpoint
seqkd,1297,-10,0.025,21,mlp.down_proj,30,E_math_hard_v2,1287,20,per_checkpoint
seqkd,959,-9,0.05,21,mlp.down_proj,30,E_math_hard_v2,950,20,per_checkpoint
seqkd,625,-8,0.1,21,mlp.down_proj,30,E_math_hard_v2,617,20,per_checkpoint
seqkd,522,-6,0.01,7,self_attn.q_proj,128,E_ood,516,20,per_checkpoint
seqkd,223,-4,0.025,7,self_attn.q_proj,128,E_ood,219,20,per_checkpoint
seqkd,77,-2,0.05,7,self_attn.q_proj,128,E_ood,75,20,per_checkpoint
seqkd,17,0,0.1,7,self_attn.q_proj,128,E_ood,17,20,per_checkpoint
seqkd,308,-2,0.01,7,self_attn.k_proj,128,E_ood,306,20,per_checkpoint
seqkd,154,-2,0.025,7,self_attn.k_proj,128,E_ood,152,20,per_checkpoint
seqkd,67,-1,0.05,7,self_attn.k_proj,128,E_ood,66,20,per_checkpoint
seqkd,19,0,0.1,7,self_attn.k_proj,128,E_ood,19,20,per_checkpoint
seqkd,744,-2,0.01,7,self_attn.v_proj,128,E_ood,742,20,per_checkpoint
seqkd,587,-3,0.025,7,self_attn.v_proj,128,E_ood,584,20,per_checkpoint
seqkd,444,-4,0.05,7,self_attn.v_proj,128,E_ood,440,20,per_checkpoint
seqkd,288,-3,0.1,7,self_attn.v_proj,128,E_ood,285,20,per_checkpoint
seqkd,1331,-8,0.01,7,self_attn.o_proj,128,E_ood,1323,20,per_checkpoint
seqkd,960,-7,0.025,7,self_attn.o_proj,128,E_ood,953,20,per_checkpoint
seqkd,674,-7,0.05,7,self_attn.o_proj,128,E_ood,667,20,per_checkpoint
seqkd,403,-6,0.1,7,self_attn.o_proj,128,E_ood,397,20,per_checkpoint
seqkd,1606,-23,0.01,7,mlp.gate_proj,128,E_ood,1583,20,per_checkpoint
seqkd,987,-26,0.025,7,mlp.gate_proj,128,E_ood,961,20,per_checkpoint
seqkd,524,-22,0.05,7,mlp.gate_proj,128,E_ood,502,20,per_checkpoint
seqkd,172,-12,0.1,7,mlp.gate_proj,128,E_ood,160,20,per_checkpoint
seqkd,2288,-10,0.01,7,mlp.up_proj,128,E_ood,2278,20,per_checkpoint
seqkd,1805,-13,0.025,7,mlp.up_proj,128,E_ood,1792,20,per_checkpoint
seqkd,1351,-15,0.05,7,mlp.up_proj,128,E_ood,1336,20,per_checkpoint
seqkd,853,-15,0.1,7,mlp.up_proj,128,E_ood,838,20,per_checkpoint
seqkd,2435,-9,0.01,7,mlp.down_proj,128,E_ood,2426,20,per_checkpoint
seqkd,2047,-11,0.025,7,mlp.down_proj,128,E_ood,2036,20,per_checkpoint
seqkd,1661,-14,0.05,7,mlp.down_proj,128,E_ood,1647,20,per_checkpoint
seqkd,1203,-15,0.1,7,mlp.down_proj,128,E_ood,1188,20,per_checkpoint
seqkd,603,-4,0.01,14,self_attn.q_proj,128,E_ood,599,20,per_checkpoint
seqkd,288,-3,0.025,14,self_attn.q_proj,128,E_ood,285,20,per_checkpoint
seqkd,123,-2,0.05,14,self_attn.q_proj,128,E_ood,121,20,per_checkpoint
seqkd,41,-1,0.1,14,self_attn.q_proj,128,E_ood,40,20,per_checkpoint
seqkd,330,-2,0.01,14,self_attn.k_proj,128,E_ood,328,20,per_checkpoint
seqkd,178,-2,0.025,14,self_attn.k_proj,128,E_ood,176,20,per_checkpoint
seqkd,91,-1,0.05,14,self_attn.k_proj,128,E_ood,90,20,per_checkpoint
seqkd,39,0,0.1,14,self_attn.k_proj,128,E_ood,39,20,per_checkpoint
seqkd,848,0,0.01,14,self_attn.v_proj,128,E_ood,848,20,per_checkpoint
seqkd,728,-1,0.025,14,self_attn.v_proj,128,E_ood,727,20,per_checkpoint
seqkd,602,0,0.05,14,self_attn.v_proj,128,E_ood,602,20,per_checkpoint
seqkd,446,-1,0.1,14,self_attn.v_proj,128,E_ood,445,20,per_checkpoint
seqkd,1557,0,0.01,14,self_attn.o_proj,128,E_ood,1557,20,per_checkpoint
seqkd,1191,1,0.025,14,self_attn.o_proj,128,E_ood,1192,20,per_checkpoint
seqkd,891,1,0.05,14,self_attn.o_proj,128,E_ood,892,20,per_checkpoint
seqkd,586,0,0.1,14,self_attn.o_proj,128,E_ood,586,20,per_checkpoint
seqkd,1353,-1,0.01,14,mlp.gate_proj,128,E_ood,1352,20,per_checkpoint
seqkd,732,-1,0.025,14,mlp.gate_proj,128,E_ood,731,20,per_checkpoint
seqkd,328,-1,0.05,14,mlp.gate_proj,128,E_ood,327,20,per_checkpoint
seqkd,83,-1,0.1,14,mlp.gate_proj,128,E_ood,82,20,per_checkpoint
seqkd,2264,-2,0.01,14,mlp.up_proj,128,E_ood,2262,20,per_checkpoint
seqkd,1776,-2,0.025,14,mlp.up_proj,128,E_ood,1774,20,per_checkpoint
seqkd,1320,-2,0.05,14,mlp.up_proj,128,E_ood,1318,20,per_checkpoint
seqkd,826,-1,0.1,14,mlp.up_proj,128,E_ood,825,20,per_checkpoint
seqkd,2452,-2,0.01,14,mlp.down_proj,128,E_ood,2450,20,per_checkpoint
seqkd,2058,-3,0.025,14,mlp.down_proj,128,E_ood,2055,20,per_checkpoint
seqkd,1669,-4,0.05,14,mlp.down_proj,128,E_ood,1665,20,per_checkpoint
seqkd,1213,-4,0.1,14,mlp.down_proj,128,E_ood,1209,20,per_checkpoint
seqkd,726,-8,0.01,21,self_attn.q_proj,128,E_ood,718,20,per_checkpoint
seqkd,347,-7,0.025,21,self_attn.q_proj,128,E_ood,340,20,per_checkpoint
seqkd,133,-4,0.05,21,self_attn.q_proj,128,E_ood,129,20,per_checkpoint
seqkd,31,-1,0.1,21,self_attn.q_proj,128,E_ood,30,20,per_checkpoint
seqkd,377,-3,0.01,21,self_attn.k_proj,128,E_ood,374,20,per_checkpoint
seqkd,196,-2,0.025,21,self_attn.k_proj,128,E_ood,194,20,per_checkpoint
seqkd,83,-2,0.05,21,self_attn.k_proj,128,E_ood,81,20,per_checkpoint
seqkd,28,0,0.1,21,self_attn.k_proj,128,E_ood,28,20,per_checkpoint
seqkd,786,-1,0.01,21,self_attn.v_proj,128,E_ood,785,20,per_checkpoint
seqkd,652,-1,0.025,21,self_attn.v_proj,128,E_ood,651,20,per_checkpoint
seqkd,520,-2,0.05,21,self_attn.v_proj,128,E_ood,518,20,per_checkpoint
seqkd,366,-2,0.1,21,self_attn.v_proj,128,E_ood,364,20,per_checkpoint
seqkd,1414,6,0.01,21,self_attn.o_proj,128,E_ood,1420,20,per_checkpoint
seqkd,1049,9,0.025,21,self_attn.o_proj,128,E_ood,1058,20,per_checkpoint
seqkd,760,10,0.05,21,self_attn.o_proj,128,E_ood,770,20,per_checkpoint
seqkd,476,11,0.1,21,self_attn.o_proj,128,E_ood,487,20,per_checkpoint
seqkd,1877,-3,0.01,21,mlp.gate_proj,128,E_ood,1874,20,per_checkpoint
seqkd,1301,-4,0.025,21,mlp.gate_proj,128,E_ood,1297,20,per_checkpoint
seqkd,828,-4,0.05,21,mlp.gate_proj,128,E_ood,824,20,per_checkpoint
seqkd,387,-3,0.1,21,mlp.gate_proj,128,E_ood,384,20,per_checkpoint
seqkd,2272,0,0.01,21,mlp.up_proj,128,E_ood,2272,20,per_checkpoint
seqkd,1792,-1,0.025,21,mlp.up_proj,128,E_ood,1791,20,per_checkpoint
seqkd,1347,-1,0.05,21,mlp.up_proj,128,E_ood,1346,20,per_checkpoint
seqkd,865,0,0.1,21,mlp.up_proj,128,E_ood,865,20,per_checkpoint
seqkd,2445,0,0.01,21,mlp.down_proj,128,E_ood,2445,20,per_checkpoint
seqkd,2047,0,0.025,21,mlp.down_proj,128,E_ood,2047,20,per_checkpoint
seqkd,1654,-1,0.05,21,mlp.down_proj,128,E_ood,1653,20,per_checkpoint
seqkd,1195,-1,0.1,21,mlp.down_proj,128,E_ood,1194,20,per_checkpoint
seqkd,558,-5,0.01,7,self_attn.q_proj,541,E_if,553,20,per_checkpoint
seqkd,253,-3,0.025,7,self_attn.q_proj,541,E_if,250,20,per_checkpoint
seqkd,97,-1,0.05,7,self_attn.q_proj,541,E_if,96,20,per_checkpoint
seqkd,23,0,0.1,7,self_attn.q_proj,541,E_if,23,20,per_checkpoint
seqkd,327,-2,0.01,7,self_attn.k_proj,541,E_if,325,20,per_checkpoint
seqkd,172,-1,0.025,7,self_attn.k_proj,541,E_if,171,20,per_checkpoint
seqkd,81,-1,0.05,7,self_attn.k_proj,541,E_if,80,20,per_checkpoint
seqkd,27,0,0.1,7,self_attn.k_proj,541,E_if,27,20,per_checkpoint
seqkd,735,-2,0.01,7,self_attn.v_proj,541,E_if,733,20,per_checkpoint
seqkd,575,-2,0.025,7,self_attn.v_proj,541,E_if,573,20,per_checkpoint
seqkd,430,-2,0.05,7,self_attn.v_proj,541,E_if,428,20,per_checkpoint
seqkd,276,-2,0.1,7,self_attn.v_proj,541,E_if,274,20,per_checkpoint
seqkd,1347,-5,0.01,7,self_attn.o_proj,541,E_if,1342,20,per_checkpoint
seqkd,979,-4,0.025,7,self_attn.o_proj,541,E_if,975,20,per_checkpoint
seqkd,692,-4,0.05,7,self_attn.o_proj,541,E_if,688,20,per_checkpoint
seqkd,417,-3,0.1,7,self_attn.o_proj,541,E_if,414,20,per_checkpoint
seqkd,1624,-14,0.01,7,mlp.gate_proj,541,E_if,1610,20,per_checkpoint
seqkd,1008,-14,0.025,7,mlp.gate_proj,541,E_if,994,20,per_checkpoint
seqkd,547,-11,0.05,7,mlp.gate_proj,541,E_if,536,20,per_checkpoint
seqkd,194,-6,0.1,7,mlp.gate_proj,541,E_if,188,20,per_checkpoint
seqkd,2268,-9,0.01,7,mlp.up_proj,541,E_if,2259,20,per_checkpoint
seqkd,1780,-11,0.025,7,mlp.up_proj,541,E_if,1769,20,per_checkpoint
seqkd,1322,-13,0.05,7,mlp.up_proj,541,E_if,1309,20,per_checkpoint
seqkd,822,-12,0.1,7,mlp.up_proj,541,E_if,810,20,per_checkpoint
seqkd,2454,-8,0.01,7,mlp.down_proj,541,E_if,2446,20,per_checkpoint
seqkd,2074,-12,0.025,7,mlp.down_proj,541,E_if,2062,20,per_checkpoint
seqkd,1690,-13,0.05,7,mlp.down_proj,541,E_if,1677,20,per_checkpoint
seqkd,1231,-15,0.1,7,mlp.down_proj,541,E_if,1216,20,per_checkpoint
seqkd,630,-10,0.01,14,self_attn.q_proj,541,E_if,620,20,per_checkpoint
seqkd,309,-7,0.025,14,self_attn.q_proj,541,E_if,302,20,per_checkpoint
seqkd,135,-3,0.05,14,self_attn.q_proj,541,E_if,132,20,per_checkpoint
seqkd,44,-1,0.1,14,self_attn.q_proj,541,E_if,43,20,per_checkpoint
seqkd,344,-3,0.01,14,self_attn.k_proj,541,E_if,341,20,per_checkpoint
seqkd,188,-2,0.025,14,self_attn.k_proj,541,E_if,186,20,per_checkpoint
seqkd,98,-2,0.05,14,self_attn.k_proj,541,E_if,96,20,per_checkpoint
seqkd,42,0,0.1,14,self_attn.k_proj,541,E_if,42,20,per_checkpoint
seqkd,831,-2,0.01,14,self_attn.v_proj,541,E_if,829,20,per_checkpoint
seqkd,703,-2,0.025,14,self_attn.v_proj,541,E_if,701,20,per_checkpoint
seqkd,571,-3,0.05,14,self_attn.v_proj,541,E_if,568,20,per_checkpoint
seqkd,408,-2,0.1,14,self_attn.v_proj,541,E_if,406,20,per_checkpoint
seqkd,1511,0,0.01,14,self_attn.o_proj,541,E_if,1511,20,per_checkpoint
seqkd,1158,-1,0.025,14,self_attn.o_proj,541,E_if,1157,20,per_checkpoint
seqkd,868,-1,0.05,14,self_attn.o_proj,541,E_if,867,20,per_checkpoint
seqkd,572,-2,0.1,14,self_attn.o_proj,541,E_if,570,20,per_checkpoint
seqkd,1310,-14,0.01,14,mlp.gate_proj,541,E_if,1296,20,per_checkpoint
seqkd,710,-13,0.025,14,mlp.gate_proj,541,E_if,697,20,per_checkpoint
seqkd,328,-8,0.05,14,mlp.gate_proj,541,E_if,320,20,per_checkpoint
seqkd,96,-3,0.1,14,mlp.gate_proj,541,E_if,93,20,per_checkpoint
seqkd,2179,-10,0.01,14,mlp.up_proj,541,E_if,2169,20,per_checkpoint
seqkd,1671,-12,0.025,14,mlp.up_proj,541,E_if,1659,20,per_checkpoint
seqkd,1208,-13,0.05,14,mlp.up_proj,541,E_if,1195,20,per_checkpoint
seqkd,722,-11,0.1,14,mlp.up_proj,541,E_if,711,20,per_checkpoint
