model,arm,checkpoint,probe_name,layer,module,epsilon,centered_state_rank,uncentered_state_rank,centered_minus_uncentered,spectrum_quantity,profile_source,checkpoint_weight_source,tail_at_r,tail_at_r_minus_1,margin_below,margin_above,two_sided_tail_margin,stable_rank,entropy_effective_rank,top1_energy_share,top10_energy_share,top32_energy_share,zero_probability_count,rank_spectrum_consistency,centered_state_rank_base,uncentered_state_rank_base,centered_absolute_contraction,centered_relative_contraction_module,uncentered_absolute_contraction,uncentered_relative_contraction_module
llama,seqkd,20,E_general,14,mlp.up_proj,0.01,2378,2315,63,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009974959812245755,0.010000028664155116,2.5040187754244922e-05,2.8664155115459833e-08,2.8664155115459833e-08,27.59369277556692,561.8945811657202,0.03624016575575773,0.212932119613789,0.36422908009471006,0,PASS,2376.0,2314.0,-2.0,-0.0008417508417508417,-1.0,-0.000432152117545376
llama,seqkd,20,E_general,14,mlp.up_proj,0.025,1940,1853,87,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02496530759988223,0.025010092714110185,3.469240011777161e-05,1.009271411018392e-05,1.009271411018392e-05,27.59369277556692,561.8945811657202,0.03624016575575773,0.212932119613789,0.36422908009471006,0,PASS,1938.0,1852.0,-2.0,-0.0010319917440660474,-1.0,-0.0005399568034557236
llama,seqkd,20,E_general,14,mlp.up_proj,0.05,1516,1414,102,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04992595532667601,0.05000147642996411,7.404467332399606e-05,1.4764299641062406e-06,1.4764299641062406e-06,27.59369277556692,561.8945811657202,0.03624016575575773,0.212932119613789,0.36422908009471006,0,PASS,1514.0,1412.0,-2.0,-0.001321003963011889,-2.0,-0.00141643059490085
llama,seqkd,20,E_general,14,mlp.up_proj,0.1,1033,924,109,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09996030596198585,0.10010007172896888,3.9694038014154165e-05,0.0001000717289688785,3.9694038014154165e-05,27.59369277556692,561.8945811657202,0.03624016575575773,0.212932119613789,0.36422908009471006,0,PASS,1032.0,923.0,-1.0,-0.0009689922480620155,-1.0,-0.0010834236186348862
llama,seqkd,20,E_general,14,mlp.down_proj,0.01,2546,2529,17,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009980369268821005,0.010012042218729734,1.963073117899547e-05,1.204221872973428e-05,1.204221872973428e-05,45.29905754049765,1190.52744788333,0.02207551446530634,0.09640765690276884,0.17972604024479583,0,PASS,2546.0,2529.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_general,14,mlp.down_proj,0.025,2191,2167,24,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024998269459460896,0.025052541432014977,1.73054053910493e-06,5.2541432014975575e-05,1.73054053910493e-06,45.29905754049765,1190.52744788333,0.02207551446530634,0.09640765690276884,0.17972604024479583,0,PASS,2191.0,2167.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_general,14,mlp.down_proj,0.05,1832,1802,30,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04997193083185582,0.05005888296017792,2.8069168144184697e-05,5.88829601779195e-05,2.8069168144184697e-05,45.29905754049765,1190.52744788333,0.02207551446530634,0.09640765690276884,0.17972604024479583,0,PASS,1832.0,1802.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_general,14,mlp.down_proj,0.1,1398,1362,36,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09989228697815611,0.10004049029300523,0.00010771302184389708,4.0490293005221445e-05,4.0490293005221445e-05,45.29905754049765,1190.52744788333,0.02207551446530634,0.09640765690276884,0.17972604024479583,0,PASS,1397.0,1362.0,-1.0,-0.0007158196134574087,0.0,0.0
llama,seqkd,20,E_math,14,self_attn.q_proj,0.01,652,388,264,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009961995627674764,0.010004511197181001,3.800437232523608e-05,4.511197181001139e-06,4.511197181001139e-06,8.906851669123586,100.67992158768305,0.11227311705061747,0.4472687611620183,0.6559387293111594,0,PASS,654.0,391.0,2.0,0.0030581039755351682,3.0,0.0076726342710997444
llama,seqkd,20,E_math,14,self_attn.q_proj,0.025,440,206,234,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02493910708512042,0.025050828306107973,6.0892914879581705e-05,5.0828306107971594e-05,5.0828306107971594e-05,8.906851669123586,100.67992158768305,0.11227311705061747,0.4472687611620183,0.6559387293111594,0,PASS,442.0,208.0,2.0,0.004524886877828055,2.0,0.009615384615384616
llama,seqkd,20,E_math,14,self_attn.q_proj,0.05,292,101,191,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.049889916996865166,0.05013910810202652,0.00011008300313483654,0.00013910810202651808,0.00011008300313483654,8.906851669123586,100.67992158768305,0.11227311705061747,0.4472687611620183,0.6559387293111594,0,PASS,294.0,103.0,2.0,0.006802721088435374,2.0,0.019417475728155338
llama,seqkd,20,E_math,14,self_attn.q_proj,0.1,166,38,128,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09983348125581185,0.10046000867676572,0.00016651874418815993,0.0004600086767657108,0.00016651874418815993,8.906851669123586,100.67992158768305,0.11227311705061747,0.4472687611620183,0.6559387293111594,0,PASS,167.0,38.0,1.0,0.005988023952095809,0.0,0.0
llama,seqkd,20,E_math,14,self_attn.k_proj,0.01,404,262,142,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009934371489703374,0.010004385479954811,6.5628510296626e-05,4.385479954811117e-06,4.385479954811117e-06,9.332785845326764,81.82310169263326,0.10714914245040062,0.4681316688222831,0.6915527574957614,0,PASS,406.0,263.0,2.0,0.0049261083743842365,1.0,0.0038022813688212928
llama,seqkd,20,E_math,14,self_attn.k_proj,0.025,276,150,126,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024892493796028602,0.02507848859837593,0.00010750620397139907,7.848859837593022e-05,7.848859837593022e-05,9.332785845326764,81.82310169263326,0.10714914245040062,0.4681316688222831,0.6915527574957614,0,PASS,278.0,150.0,2.0,0.007194244604316547,0.0,0.0
llama,seqkd,20,E_math,14,self_attn.k_proj,0.05,187,83,104,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04984196289598318,0.05025660354365197,0.0001580371040168227,0.0002566035436519648,0.0001580371040168227,9.332785845326764,81.82310169263326,0.10714914245040062,0.4681316688222831,0.6915527574957614,0,PASS,189.0,84.0,2.0,0.010582010582010581,1.0,0.011904761904761904
llama,seqkd,20,E_math,14,self_attn.k_proj,0.1,112,38,74,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09942363380541193,0.10047134668095291,0.0005763661945880766,0.00047134668095290266,0.00047134668095290266,9.332785845326764,81.82310169263326,0.10714914245040062,0.4681316688222831,0.6915527574957614,0,PASS,113.0,38.0,1.0,0.008849557522123894,0.0,0.0
llama,seqkd,20,E_math,14,self_attn.v_proj,0.01,673,658,15,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.00994162470385932,0.010013042717370472,5.837529614068082e-05,1.3042717370471621e-05,1.3042717370471621e-05,24.753404857737813,246.62581933095922,0.040398482784375585,0.22403552163927878,0.42199333923199406,0,PASS,673.0,659.0,0.0,0.0,1.0,0.0015174506828528073
llama,seqkd,20,E_math,14,self_attn.v_proj,0.025,533,516,17,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02489266330402151,0.025045024203790282,0.00010733669597848966,4.502420379028094e-05,4.502420379028094e-05,24.753404857737813,246.62581933095922,0.040398482784375585,0.22403552163927878,0.42199333923199406,0,PASS,533.0,516.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_math,14,self_attn.v_proj,0.05,415,397,18,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.049728457552799414,0.05001335843315431,0.0002715424472005887,1.3358433154309068e-05,1.3358433154309068e-05,24.753404857737813,246.62581933095922,0.040398482784375585,0.22403552163927878,0.42199333923199406,0,PASS,415.0,397.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_math,14,self_attn.v_proj,0.1,291,273,18,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09976299644531655,0.10032729800359613,0.00023700355468345147,0.00032729800359612704,0.00023700355468345147,24.753404857737813,246.62581933095922,0.040398482784375585,0.22403552163927878,0.42199333923199406,0,PASS,291.0,273.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_math,14,self_attn.o_proj,0.01,859,832,27,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009990100779131447,0.010032692120436228,9.899220868553327e-06,3.2692120436227795e-05,9.899220868553327e-06,22.27346374900713,242.83558630246418,0.044896474624184855,0.25345827847483837,0.44753563659485324,0,PASS,856.0,828.0,-3.0,-0.0035046728971962616,-4.0,-0.004830917874396135
llama,seqkd,20,E_math,14,self_attn.o_proj,0.025,640,611,29,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024920718807820947,0.025023538936344732,7.928119217905441e-05,2.353893634473095e-05,2.353893634473095e-05,22.27346374900713,242.83558630246418,0.044896474624184855,0.25345827847483837,0.44753563659485324,0,PASS,636.0,607.0,-4.0,-0.006289308176100629,-4.0,-0.006589785831960461
llama,seqkd,20,E_math,14,self_attn.o_proj,0.05,473,445,28,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04982649334783824,0.050036198809866005,0.00017350665216176592,3.6198809866001824e-05,3.6198809866001824e-05,22.27346374900713,242.83558630246418,0.044896474624184855,0.25345827847483837,0.44753563659485324,0,PASS,469.0,441.0,-4.0,-0.008528784648187633,-4.0,-0.009070294784580499
llama,seqkd,20,E_math,14,self_attn.o_proj,0.1,314,289,25,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.0998222557310395,0.1002820657710482,0.00017774426896050022,0.0002820657710481955,0.00017774426896050022,22.27346374900713,242.83558630246418,0.044896474624184855,0.25345827847483837,0.44753563659485324,0,PASS,311.0,286.0,-3.0,-0.00964630225080386,-3.0,-0.01048951048951049
llama,seqkd,20,E_math,14,mlp.gate_proj,0.01,974,586,388,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009980496800078308,0.010016099869396868,1.9503199921692624e-05,1.609986939686732e-05,1.609986939686732e-05,9.32631453601054,154.22153828483377,0.10722349070887799,0.3968713016238972,0.5700879562023287,0,PASS,974.0,587.0,0.0,0.0,1.0,0.0017035775127768314
llama,seqkd,20,E_math,14,mlp.gate_proj,0.025,705,321,384,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02491833711753159,0.02500100906511271,8.166288246841055e-05,1.0090651127100947e-06,1.0090651127100947e-06,9.32631453601054,154.22153828483377,0.10722349070887799,0.3968713016238972,0.5700879562023287,0,PASS,704.0,322.0,-1.0,-0.0014204545454545455,1.0,0.003105590062111801
llama,seqkd,20,E_math,14,mlp.gate_proj,0.05,495,157,338,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.0499414970522136,0.05010976254372247,5.850294778639992e-05,0.00010976254372246919,5.850294778639992e-05,9.32631453601054,154.22153828483377,0.10722349070887799,0.3968713016238972,0.5700879562023287,0,PASS,495.0,158.0,0.0,0.0,1.0,0.006329113924050633
llama,seqkd,20,E_math,14,mlp.gate_proj,0.1,300,48,252,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09980631552226248,0.10018726829224725,0.00019368447773752961,0.00018726829224724462,0.00018726829224724462,9.32631453601054,154.22153828483377,0.10722349070887799,0.3968713016238972,0.5700879562023287,0,PASS,299.0,49.0,-1.0,-0.0033444816053511705,1.0,0.02040816326530612
llama,seqkd,20,E_math,14,mlp.up_proj,0.01,1095,1020,75,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009964009615033657,0.010001378420455178,3.599038496634316e-05,1.3784204551774148e-06,1.3784204551774148e-06,15.719936900327022,258.92158482574996,0.06361348689505217,0.27983102735507565,0.464248369757046,0,PASS,1095.0,1022.0,0.0,0.0,2.0,0.0019569471624266144
llama,seqkd,20,E_math,14,mlp.up_proj,0.025,833,750,83,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024941155126021082,0.025023877540762737,5.8844873978919354e-05,2.387754076273521e-05,2.387754076273521e-05,15.719936900327022,258.92158482574996,0.06361348689505217,0.27983102735507565,0.464248369757046,0,PASS,833.0,751.0,0.0,0.0,1.0,0.0013315579227696406
llama,seqkd,20,E_math,14,mlp.up_proj,0.05,619,534,85,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04987530253704601,0.05003548196336986,0.0001246974629539946,3.548196336985998e-05,3.548196336985998e-05,15.719936900327022,258.92158482574996,0.06361348689505217,0.27983102735507565,0.464248369757046,0,PASS,619.0,534.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_math,14,mlp.up_proj,0.1,405,325,80,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.0998145444493513,0.1001470577484624,0.00018545555064870822,0.00014705774846239528,0.00014705774846239528,15.719936900327022,258.92158482574996,0.06361348689505217,0.27983102735507565,0.464248369757046,0,PASS,405.0,325.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_math,14,mlp.down_proj,0.01,1187,1160,27,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009966966691257026,0.010007619181916505,3.3033308742973916e-05,7.619181916504805e-06,7.619181916504805e-06,33.77855931952773,410.1080656090994,0.029604578174590467,0.18167606198274414,0.3440436722052735,0,PASS,1188.0,1162.0,1.0,0.0008417508417508417,2.0,0.0017211703958691911
llama,seqkd,20,E_math,14,mlp.down_proj,0.025,941,910,31,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.0249529728318748,0.025039597431701466,4.702716812520283e-05,3.95974317014651e-05,3.95974317014651e-05,33.77855931952773,410.1080656090994,0.029604578174590467,0.18167606198274414,0.3440436722052735,0,PASS,942.0,912.0,1.0,0.0010615711252653928,2.0,0.0021929824561403508
llama,seqkd,20,E_math,14,mlp.down_proj,0.05,733,699,34,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04993075143694768,0.05009270647338964,6.924856305232097e-05,9.270647338963794e-05,6.924856305232097e-05,33.77855931952773,410.1080656090994,0.029604578174590467,0.18167606198274414,0.3440436722052735,0,PASS,734.0,701.0,1.0,0.0013623978201634877,2.0,0.0028530670470756064
llama,seqkd,20,E_math,14,mlp.down_proj,0.1,516,482,34,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09974480835975204,0.10006292031174982,0.0002551916402479676,6.29203117498145e-05,6.29203117498145e-05,33.77855931952773,410.1080656090994,0.029604578174590467,0.18167606198274414,0.3440436722052735,0,PASS,517.0,483.0,1.0,0.0019342359767891683,1.0,0.002070393374741201
llama,seqkd,20,E_ood,14,self_attn.q_proj,0.01,1066,598,468,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009979072268313072,0.010003906357645044,2.0927731686928505e-05,3.90635764504349e-06,3.90635764504349e-06,7.56543956954692,117.17494167128304,0.1321800261316327,0.43422367292407477,0.6380583655838177,0,PASS,1069.0,603.0,3.0,0.002806361085126286,5.0,0.008291873963515755
llama,seqkd,20,E_ood,14,self_attn.q_proj,0.025,696,285,411,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.024985717360110585,0.02504920195861705,1.4282639889416637e-05,4.920195861704904e-05,1.4282639889416637e-05,7.56543956954692,117.17494167128304,0.1321800261316327,0.43422367292407477,0.6380583655838177,0,PASS,699.0,288.0,3.0,0.004291845493562232,3.0,0.010416666666666666
llama,seqkd,20,E_ood,14,self_attn.q_proj,0.05,437,121,316,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04994595734350066,0.0500903837762924,5.404265649934514e-05,9.038377629239785e-05,5.404265649934514e-05,7.56543956954692,117.17494167128304,0.1321800261316327,0.43422367292407477,0.6380583655838177,0,PASS,440.0,123.0,3.0,0.006818181818181818,2.0,0.016260162601626018
llama,seqkd,20,E_ood,14,self_attn.q_proj,0.1,224,40,184,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09992400508250103,0.100310542463206,7.599491749897547e-05,0.0003105424632059983,7.599491749897547e-05,7.56543956954692,117.17494167128304,0.1321800261316327,0.43422367292407477,0.6380583655838177,0,PASS,226.0,41.0,2.0,0.008849557522123894,1.0,0.024390243902439025
llama,seqkd,20,E_ood,14,self_attn.k_proj,0.01,516,328,188,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009959001796714126,0.010015565977267183,4.099820328587467e-05,1.556597726718248e-05,1.556597726718248e-05,7.788361463750375,87.30864269518227,0.12839671151041623,0.45427229958445087,0.6770490919654184,0,PASS,519.0,331.0,3.0,0.005780346820809248,3.0,0.00906344410876133
llama,seqkd,20,E_ood,14,self_attn.k_proj,0.025,350,176,174,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02499458167058347,0.025134206018318533,5.418329416532336e-06,0.00013420601831853202,5.418329416532336e-06,7.788361463750375,87.30864269518227,0.12839671151041623,0.45427229958445087,0.6770490919654184,0,PASS,353.0,178.0,3.0,0.0084985835694051,2.0,0.011235955056179775
llama,seqkd,20,E_ood,14,self_attn.k_proj,0.05,230,90,140,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.04998503105396114,0.050290827926852966,1.4968946038862452e-05,0.0002908279268529629,1.4968946038862452e-05,7.788361463750375,87.30864269518227,0.12839671151041623,0.45427229958445087,0.6770490919654184,0,PASS,233.0,91.0,3.0,0.012875536480686695,1.0,0.01098901098901099
llama,seqkd,20,E_ood,14,self_attn.k_proj,0.1,129,39,90,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.09973901849217418,0.1005390368010812,0.0002609815078258304,0.0005390368010811941,0.0002609815078258304,7.788361463750375,87.30864269518227,0.12839671151041623,0.45427229958445087,0.6770490919654184,0,PASS,131.0,39.0,2.0,0.015267175572519083,0.0,0.0
llama,seqkd,20,E_ood,14,self_attn.v_proj,0.01,856,848,8,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.009915265572667278,0.010013770437573885,8.473442733272253e-05,1.3770437573884867e-05,1.3770437573884867e-05,16.97934316035045,341.74871883306787,0.05889509332346637,0.22188568945328613,0.364356372024894,0,PASS,856.0,848.0,0.0,0.0,0.0,0.0
llama,seqkd,20,E_ood,14,self_attn.v_proj,0.025,739,727,12,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/seqkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020,0.02499207821211062,0.025154393887972394,7.92178788937975e-06,0.00015439388797239273,7.92178788937975e-06,16.97934316035045,341.74871883306787,0.05889509332346637,0.22188568945328613,0.364356372024894,0,PASS,740.0,728.0,1.0,0.0013513513513513514,1.0,0.0013736263736263737
